Chromosome	Source	Type	Start	Stop	Score	Strand	Phase	Name	GeneID	BioType	Function	Chr	length	TPM_SRR6344892	TPM_SRR6344893	TPM_SRR6344900	Mmean	log_2
chr2	EviAnn	gene	307708110	307785008	.	+	.	LOC_00013548	geneID=LOC_00013548	protein_coding	SLC6A6:_Sodium-_and_chloride-dependent_taurine_transporter_(Canis_lupus_familiaris)	chr2	46365	196.4505650758	167.4836702479	215.2252639292	193.0531664176	7.592854407
chr2	EviAnn	gene	307787717	308115873	.	-	.	LOC_00013549	geneID=LOC_00013549	protein_coding	grip2:_Glutamate_receptor-interacting_protein_2_(Xenopus_laevis)	NA	NA	NA	NA	NA	NA	NA
chr2	EviAnn	gene	308091170	308095548	.	-	.	XLOC_009292U_lncRNA	geneID=XLOC_009292U_lncRNA	lncRNA	function_unknown	NA	NA	NA	NA	NA	NA	NA
chr2	EviAnn	gene	308496071	308496803	.	+	.	XLOC_007533U_lncRNA	geneID=XLOC_007533U_lncRNA	lncRNA	function_unknown	NA	NA	NA	NA	NA	NA	NA
chr2	EviAnn	gene	308532426	308561468	.	+	.	LOC_00013550	geneID=LOC_00013550	protein_coding	CCDC174:_Coiled-coil_domain-containing_protein_174_(Homo_sapiens)	chr2	7278	39.2798039733	29.2495692972	31.24405978	33.2578110169	5.0556213104
chr2	EviAnn	gene	308569011	308618450	.	+	.	LOC_00013551	geneID=LOC_00013551	protein_coding	C3orf20:_Uncharacterized_protein_C3orf20_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr2	EviAnn	gene	308723982	308778519	.	+	.	XLOC_007535U_lncRNA	geneID=XLOC_007535U_lncRNA	lncRNA	function_unknown	chr2	541	1.3254830333	0.443619514	3.0531873145	1.607429954	0.6847558714
chr2	EviAnn	gene	308860930	309059681	.	+	.	LOC_00013552	geneID=LOC_00013552	protein_coding	FGD5:_FYVE,_RhoGEF_and_PH_domain-containing_protein_5_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr2	EviAnn	gene	309068327	309146952	.	+	.	LOC_00013553	geneID=LOC_00013553	protein_coding	NR2C2:_Nuclear_receptor_subfamily_2_group_C_member_2_(Homo_sapiens)	chr2	14839	117.7183285957	95.3587933315	90.1821220299	101.0864146524	6.6594453113
chr2	EviAnn	gene	309148082	309156943	.	+	.	LOC_00013554	geneID=LOC_00013554	protein_coding	MRPS25:_Small_ribosomal_subunit_protein_mS25_(Bos_taurus)	chr2	5129	55.7842546484	46.1372943845	43.9056153824	48.6090548051	5.6031531763
chr2	EviAnn	gene	309156068	309184638	.	-	.	LOC_00013555	geneID=LOC_00013555	protein_coding	RBSN:_Rabenosyn-5_(Homo_sapiens)	chr2	5816	72.867609307	35.6118310824	60.067103216	56.1821812018	5.8120407312
chr2	EviAnn	gene	309214333	309218258	.	-	.	LOC_00013556	geneID=LOC_00013556	protein_coding	TRH:_Pro-thyrotropin-releasing_hormone_(Gallus_gallus)	NA	NA	NA	NA	NA	NA	NA
chr2	EviAnn	gene	309358879	309536996	.	+	.	LOC_00013558	geneID=LOC_00013558	protein_coding	Tmcc1:_Transmembrane_and_coiled-coil_domains_protein_1_(Mus_musculus)	chr2	68592	57.732529938	31.1194251403	46.1194184648	44.9904578477	5.4915471435
chr2	EviAnn	gene	309358934	309365222	.	+	.	LOC_00013557	geneID=LOC_00013557	protein_coding	function_unknown	NA	NA	NA	NA	NA	NA	NA
chr2	EviAnn	gene	309442387	309463034	.	-	.	LOC_00013559	geneID=LOC_00013559	protein_coding	function_unknown	NA	NA	NA	NA	NA	NA	NA
chr2	EviAnn	gene	309660401	309895397	.	+	.	LOC_00013560	geneID=LOC_00013560	protein_coding	Plxnd1:_Plexin-D1_(Mus_musculus)	chr2	8509	1.404564424	1.6076971389	0.9706042644	1.3276219424	0.408844379
chr2	EviAnn	gene	309941179	309947626	.	-	.	LOC_00013561	geneID=LOC_00013561	protein_coding	RHO:_Rhodopsin_(Anolis_carolinensis)	NA	NA	NA	NA	NA	NA	NA
chr2	EviAnn	gene	309962305	310053839	.	-	.	LOC_00013562	geneID=LOC_00013562	protein_coding	Ift122:_Intraflagellar_transport_protein_122_homolog_(Mus_musculus)	chr2	4478	82.6832448472	38.9099289979	46.5998566156	56.0643434869	5.8090116139
chr2	EviAnn	gene	310027972	310029711	.	+	.	LOC_00013563	geneID=LOC_00013563	protein_coding	pol:_Gag-Pol_polyprotein_(Fragment)_(Avian_reticuloendotheliosis_virus)	NA	NA	NA	NA	NA	NA	NA
chr2	EviAnn	gene	310053848	310070982	.	+	.	LOC_00013564	geneID=LOC_00013564	protein_coding	MBD4:_Methyl-CpG-binding_domain_protein_4_(Homo_sapiens)	chr2	7744	27.1314943262	17.4172216282	18.734613371	21.0944431085	4.3987910959
chr2	EviAnn	gene	310072408	310095292	.	+	.	LOC_00013565	geneID=LOC_00013565	protein_coding	EFCAB12:_EF-hand_calcium-binding_domain-containing_protein_12_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr2	EviAnn	gene	310105319	310118091	.	+	.	LOC_00013566	geneID=LOC_00013566	protein_coding	Rpl32:_Large_ribosomal_subunit_protein_eL32_(Rattus_norvegicus)	chr2	7530	227.6328467514	258.3565818634	212.8514871802	232.9469719317	7.8638577668
chr2	EviAnn	gene	310112382	310151715	.	-	.	LOC_00013567	geneID=LOC_00013567	protein_coding	CAND1:_Cullin-associated_NEDD8-dissociated_protein_1_(Pongo_abelii)	chr2	4838	7.6580115585	3.9685515849	4.3246124301	5.3170585245	2.4106283462
chr2	EviAnn	gene	310151878	310167771	.	+	.	LOC_00013568	geneID=LOC_00013568	protein_coding	Sec13:_Protein_SEC13_homolog_(Rattus_norvegicus)	chr2	4932	72.7457804723	60.9727678108	62.8513754939	65.5233079257	6.0339362878
chr2	EviAnn	gene	310170388	310174937	.	+	.	LOC_00013569	geneID=LOC_00013569	protein_coding	GHRL:_Appetite-regulating_hormone_(Canis_lupus_familiaris)	chr2	1168	6.3440856027	2.4657344907	4.2425710714	4.350797055	2.1212797232
chr2	EviAnn	gene	310175380	310197055	.	-	.	LOC_00013570	geneID=LOC_00013570	protein_coding	TATDN2:_3'-5'_RNA_nuclease_TATDN2_(Homo_sapiens)	chr2	9895	78.3637535936	52.5594751319	71.9747382545	67.63265566	6.0796480985
chr2	EviAnn	gene	310210516	310252592	.	-	.	LOC_00013571	geneID=LOC_00013571	protein_coding	IRAK2:_Interleukin-1_receptor-associated_kinase-like_2_(Pongo_abelii)	chr2	5133	13.6441517022	8.1355307491	7.7230828154	9.8342550889000009	3.2978157774
chr2	EviAnn	gene	310253581	310259912	.	-	.	LOC_00013572	geneID=LOC_00013572	protein_coding	Vhl:_von_Hippel-Lindau_disease_tumor_suppressor_(Rattus_norvegicus)	chr2	3491	86.8884313366	76.1724314133	73.5751674089	78.8786767196	6.3015634439
chr2	EviAnn	gene	310263617	310294897	.	-	.	LOC_00013574	geneID=LOC_00013574	protein_coding	THUMPD3:_tRNA_(guanine(6)-N(2))-methyltransferase_THUMP3_(Bos_taurus)	chr2	17408	4.7921094907	2.9227716742	4.016837868	3.9105730109	1.9673800192
chr2	EviAnn	gene	310275299	310294790	.	-	.	LOC_00013573	geneID=LOC_00013573	protein_coding	function_unknown	NA	NA	NA	NA	NA	NA	NA
chr2	EviAnn	gene	310392178	310690809	.	+	.	LOC_00013575	geneID=LOC_00013575	protein_coding	SRGAP3:_SLIT-ROBO_Rho_GTPase-activating_protein_3_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr2	EviAnn	gene	310874598	311088546	.	+	.	LOC_00013576	geneID=LOC_00013576	protein_coding	Rad18:_E3_ubiquitin-protein_ligase_RAD18_(Mus_musculus)	chr2	41281	7.8863687834	4.999840486	6.6688239833	6.5183444176	2.7045055835
chr2	EviAnn	gene	310874622	310998348	.	+	.	LOC_00013578	geneID=LOC_00013578	protein_coding	CFDP2:_Craniofacial_development_protein_2_(Bos_taurus)	NA	NA	NA	NA	NA	NA	NA
chr2	EviAnn	gene	310902014	310985950	.	+	.	LOC_00013577	geneID=LOC_00013577	protein_coding	function_unknown	NA	NA	NA	NA	NA	NA	NA
chr2	EviAnn	gene	311320580	311336319	.	+	.	LOC_00013579	geneID=LOC_00013579	protein_coding	Mesotocin_receptor_(Rhinella_marina)	NA	NA	NA	NA	NA	NA	NA
chr2	EviAnn	gene	311399286	311427345	.	+	.	LOC_00013580	geneID=LOC_00013580	protein_coding	ssuh2:_Protein_SSUH2_homolog_(Danio_rerio)	chr2	3501	126.7856134585	86.1004528176	134.3059396281	115.7306686347	6.8546274192
chr2	EviAnn	gene	311474920	311474994	.	-	.	LOC_00013581	geneID=LOC_00013581	protein_coding	function_unknown	NA	NA	NA	NA	NA	NA	NA
chr2	EviAnn	gene	311480651	311518340	.	+	.	LOC_00013582	geneID=LOC_00013582	protein_coding	ssuh2:_Protein_SSUH2_homolog_(Danio_rerio)	chr2	1623	3.9764491	3.9925756264	1.5265936572	3.1652061279	1.6622994554
chr2	EviAnn	gene	311490061	311499303	.	+	.	LOC_00013583	geneID=LOC_00013583	protein_coding	function_unknown	chr2	2672	1.5207668984	1.5269343827	1.3393878732	1.4623630514	0.5483015243
chr2	EviAnn	gene	311557926	311588935	.	+	.	LOC_00013584	geneID=LOC_00013584	protein_coding	SSUH2:_Protein_SSUH2_homolog_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr2	EviAnn	gene	311627254	311696077	.	-	.	LOC_00013585	geneID=LOC_00013585	protein_coding	LMCD1:_LIM_and_cysteine-rich_domains_protein_1_(Sus_scrofa)	NA	NA	NA	NA	NA	NA	NA
chr2	EviAnn	gene	312217443	312220833	.	+	.	LOC_00013586	geneID=LOC_00013586	protein_coding	function_unknown	NA	NA	NA	NA	NA	NA	NA
chr2	EviAnn	gene	312371544	312372300	.	+	.	LOC_00013587	geneID=LOC_00013587	protein_coding	Bcl2a1:_Bcl-2-related_protein_A1_(Mus_musculus)	NA	NA	NA	NA	NA	NA	NA
chr2	EviAnn	gene	312590855	313390999	.	-	.	LOC_00013588	geneID=LOC_00013588	protein_coding	Grm7:_Metabotropic_glutamate_receptor_7_(Rattus_norvegicus)	NA	NA	NA	NA	NA	NA	NA
chr2	EviAnn	gene	313059553	313059678	.	+	.	LOC_00013589	geneID=LOC_00013589	protein_coding	function_unknown	NA	NA	NA	NA	NA	NA	NA
chr2	EviAnn	gene	314781809	314834543	.	-	.	LOC_00013590	geneID=LOC_00013590	protein_coding	EDEM1:_ER_degradation-enhancing_alpha-mannosidase-like_protein_1_(Homo_sapiens)	chr2	19205	66.811062593	51.8610961705	66.6701591774	61.780772647	5.9490860087
chr2	EviAnn	gene	314837812	314877825	.	-	.	LOC_00013591	geneID=LOC_00013591	protein_coding	Arl8b:_ADP-ribosylation_factor-like_protein_8B_(Rattus_norvegicus)	chr2	7722	63.4562271481	51.3127372919	66.3461979066	60.3717207822	5.9158010179
chr2	EviAnn	gene	314973284	314980752	.	-	.	LOC_00013592	geneID=LOC_00013592	protein_coding	BHLHE40:_Class_E_basic_helix-loop-helix_protein_40_(Ovis_aries)	chr2	4448	47.9347270953	25.7372124405	59.1068829423	44.2596074927	5.4679187518
chr2	EviAnn	gene	315092121	315108293	.	-	.	XLOC_009312U_lncRNA	geneID=XLOC_009312U_lncRNA	lncRNA	function_unknown	chr2	445	5.908576428	2.1572868054	1.2372841477	3.101049127	1.6327563814
chr2	EviAnn	gene	315099608	315477388	.	-	.	LOC_00013593	geneID=LOC_00013593	protein_coding	ITPR1:_Inositol_1,4,5-trisphosphate-gated_calcium_channel_ITPR1_(Homo_sapiens)	chr2	23897	101.0448454486	33.7445624073	36.5187028268	57.1027035609	5.8354871473
chr2	EviAnn	gene	315499166	315726093	.	+	.	LOC_00013594	geneID=LOC_00013594	protein_coding	SUMF1:_Formylglycine-generating_enzyme_(Bos_taurus)	chr2	23749	2.0028938466	1.1318284389	1.8778856837	1.670869323	0.7405989061
chr2	EviAnn	gene	315499184	315575656	.	+	.	LOC_00013596	geneID=LOC_00013596	protein_coding	function_unknown	NA	NA	NA	NA	NA	NA	NA
chr2	EviAnn	gene	315529304	315542411	.	+	.	LOC_00013595	geneID=LOC_00013595	protein_coding	function_unknown	NA	NA	NA	NA	NA	NA	NA
chr2	EviAnn	gene	315578164	315608073	.	-	.	LOC_00013597	geneID=LOC_00013597	protein_coding	Setmar:_Histone-lysine_N-methyltransferase_SETMAR_(Rattus_norvegicus)	chr2	15585	34.2937656684	18.2019776509	23.1223677394	25.2060370196	4.6556974054
chr2	EviAnn	gene	315942707	315982588	.	-	.	LOC_00013598	geneID=LOC_00013598	protein_coding	LRRN1:_Leucine-rich_repeat_neuronal_protein_1_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr2	EviAnn	gene	316486942	316559829	.	+	.	LOC_00013599	geneID=LOC_00013599	protein_coding	CRBN:_Protein_cereblon_(Gallus_gallus)	chr2	31701	8.3468929201	6.2533824726	8.128349156	7.5762081829	2.9214759745
chr2	EviAnn	gene	316486997	316559829	.	+	.	LOC_00013601	geneID=LOC_00013601	protein_coding	pol:_RNA-directed_DNA_polymerase_from_mobile_element_jockey_(Drosophila_melanogaster)	NA	NA	NA	NA	NA	NA	NA
chr2	EviAnn	gene	316486998	316526744	.	+	.	LOC_00013600	geneID=LOC_00013600	protein_coding	function_unknown	chr2	30965	11.1466994733	7.4095991663	8.7749678172	9.1104221523	3.1875179062
chr2	EviAnn	gene	316559928	316582527	.	-	.	LOC_00013602	geneID=LOC_00013602	protein_coding	Trnt1:_CCA_tRNA_nucleotidyltransferase_1,_mitochondrial_(Mus_musculus)	chr2	14398	18.776326089	15.5353717471	14.799200548	16.3702994614	4.0330088081
chr2	EviAnn	gene	316596800	317481623	.	-	.	LOC_00013603	geneID=LOC_00013603	protein_coding	CNTN4:_Contactin-4_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr2	EviAnn	gene	317227261	317227407	.	+	.	LOC_00013604	geneID=LOC_00013604	protein_coding	function_unknown	NA	NA	NA	NA	NA	NA	NA
chr2	EviAnn	gene	317835269	317835460	.	+	.	LOC_00013605	geneID=LOC_00013605	protein_coding	function_unknown	NA	NA	NA	NA	NA	NA	NA
chr2	EviAnn	gene	318192095	318585058	.	-	.	LOC_00013606	geneID=LOC_00013606	protein_coding	CNTN6:_Contactin-6_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr2	EviAnn	gene	318684831	318689706	.	+	.	LOC_00013607	geneID=LOC_00013607	protein_coding	function_unknown	NA	NA	NA	NA	NA	NA	NA
chr2	EviAnn	gene	319365472	319501400	.	-	.	LOC_00013608	geneID=LOC_00013608	protein_coding	CHL1:_Neural_cell_adhesion_molecule_L1-like_protein_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr2	EviAnn	gene	320672451	320968483	.	+	.	LOC_00013609	geneID=LOC_00013609	protein_coding	CNTN3:_Contactin-3_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr2	EviAnn	gene	321362077	321362799	.	-	.	LOC_00013610	geneID=LOC_00013610	protein_coding	At3g55350:_Protein_ALP1-like_(Arabidopsis_thaliana)	NA	NA	NA	NA	NA	NA	NA
chr2	EviAnn	gene	321586102	321884381	.	+	.	LOC_00013611	geneID=LOC_00013611	protein_coding	PDZRN3:_E3_ubiquitin-protein_ligase_PDZRN3_(Homo_sapiens)	chr2	4855	7.2865619988	4.1523882999	2.7217702775	4.7202401921	2.2388602738
chr2	EviAnn	gene	322058933	322111190	.	-	.	LOC_00013612	geneID=LOC_00013612	protein_coding	PPP4R2:_Serine/threonine-protein_phosphatase_4_regulatory_subunit_2_(Gallus_gallus)	chr2	10886	55.3327677445	57.0122390459	50.5020722527	54.282359681	5.7624115317
chr2	EviAnn	gene	322143789	322181867	.	-	.	LOC_00013613	geneID=LOC_00013613	protein_coding	GXYLT2:_Glucoside_xylosyltransferase_2_(Homo_sapiens)	chr2	3088	9.5983056787	8.0051198773	10.6088701489	9.4040985683	3.2332896606
chr2	EviAnn	gene	322194129	322204342	.	-	.	XLOC_009330U_lncRNA	geneID=XLOC_009330U_lncRNA	lncRNA	function_unknown	NA	NA	NA	NA	NA	NA	NA
chr2	EviAnn	gene	322204392	322328996	.	+	.	LOC_00013614	geneID=LOC_00013614	protein_coding	SHQ1:_Protein_SHQ1_homolog_(Homo_sapiens)	chr2	14948	27.5039798451	16.4890358134	23.7762094064	22.5897416883	4.4975958686
chr2	EviAnn	gene	322490038	322578446	.	+	.	LOC_00013616	geneID=LOC_00013616	protein_coding	function_unknown	chr2	21823	6.0132335952	5.069841471	5.1847382163	5.4226044275	2.4389859313
chr2	EviAnn	gene	322490451	322578446	.	+	.	LOC_00013615	geneID=LOC_00013615	protein_coding	RYBP:_RING1_and_YY1-binding_protein_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr2	EviAnn	gene	322609053	322609094	.	+	.	LOC_00013617	geneID=LOC_00013617	protein_coding	function_unknown	NA	NA	NA	NA	NA	NA	NA
chr2	EviAnn	gene	322988907	322998995	.	+	.	LOC_00013618	geneID=LOC_00013618	protein_coding	AVIToxin-VAR1_(Varanus_varius)	NA	NA	NA	NA	NA	NA	NA
chr2	EviAnn	gene	323021899	323055090	.	-	.	LOC_00013619	geneID=LOC_00013619	protein_coding	gpr173:_Probable_G-protein_coupled_receptor_173_(Danio_rerio)	chr2	27472	24.2404689671	23.5699995577	17.7471143411	21.852527622	4.4497282568
chr2	EviAnn	gene	323050710	323094172	.	+	.	LOC_00013620	geneID=LOC_00013620	protein_coding	EIF4E3:_Eukaryotic_translation_initiation_factor_4E_type_3_(Homo_sapiens)	chr2	17328	59.6192497595	42.8528565362	57.6233602723	53.3651555227	5.7378261446
chr2	EviAnn	gene	323129052	323203279	.	+	.	LOC_00013621	geneID=LOC_00013621	protein_coding	pol:_RNA-directed_DNA_polymerase_from_mobile_element_jockey_(Drosophila_melanogaster)	chr2	71901	25.8639498645	18.3984901729	22.8848351971	22.3824250782	4.484294452
chr2	EviAnn	gene	323129407	323856905	.	+	.	LOC_00013626	geneID=LOC_00013626	protein_coding	FOXP1:_Forkhead_box_protein_P1_(Gallus_gallus)	chr2	14975	27.5182374504	27.0689073347	23.2553649023	25.9475032291	4.6975238184
chr2	EviAnn	gene	323304679	323335838	.	-	.	LOC_00013622	geneID=LOC_00013622	protein_coding	function_unknown	NA	NA	NA	NA	NA	NA	NA
chr2	EviAnn	gene	323387064	323411386	.	-	.	LOC_00013623	geneID=LOC_00013623	protein_coding	function_unknown	NA	NA	NA	NA	NA	NA	NA
chr2	EviAnn	gene	323464333	323551793	.	-	.	LOC_00013625	geneID=LOC_00013625	protein_coding	CFDP2:_Craniofacial_development_protein_2_(Bos_taurus)	NA	NA	NA	NA	NA	NA	NA
chr2	EviAnn	gene	323465473	323483703	.	-	.	LOC_00013624	geneID=LOC_00013624	protein_coding	function_unknown	NA	NA	NA	NA	NA	NA	NA
chr2	EviAnn	gene	323689111	323708041	.	+	.	LOC_00013627	geneID=LOC_00013627	protein_coding	function_unknown	chr2	14869	15.5290736009	14.3007846653	14.0341756624	14.6213446429	3.8700040888
chr2	EviAnn	gene	323926520	323926621	.	-	.	LOC_00013628	geneID=LOC_00013628	protein_coding	function_unknown	NA	NA	NA	NA	NA	NA	NA
chr2	EviAnn	gene	324431336	324529586	.	+	.	LOC_00013629	geneID=LOC_00013629	protein_coding	MDFIC2:_MyoD_family_inhibitor_domain-containing_protein_2_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr2	EviAnn	gene	324732858	324733037	.	+	.	LOC_00013630	geneID=LOC_00013630	protein_coding	function_unknown	NA	NA	NA	NA	NA	NA	NA
chr2	EviAnn	gene	324763168	324994200	.	-	.	LOC_00013631	geneID=LOC_00013631	protein_coding	Mitf:_Microphthalmia-associated_transcription_factor_(Mus_musculus)	chr2	6222	7.837008973	6.2873191268	7.212022312	7.1121168039	2.8302790181
chr2	EviAnn	gene	325243450	325421541	.	+	.	LOC_00013632	geneID=LOC_00013632	protein_coding	FRMD4B:_FERM_domain-containing_protein_4B_(Homo_sapiens)	chr2	5601	83.5597819782	35.9932961903	25.8535172687	48.4688651457	5.5989863984
chr2	EviAnn	gene	325490305	325505506	.	+	.	LOC_00013633	geneID=LOC_00013633	protein_coding	Lmod3:_Leiomodin-3_(Mus_musculus)	NA	NA	NA	NA	NA	NA	NA
chr2	EviAnn	gene	325507286	325528463	.	-	.	LOC_00013634	geneID=LOC_00013634	protein_coding	ARL6IP5:_PRA1_family_protein_3_(Pongo_abelii)	chr2	1914	222.6689150816	231.2207950301	252.8578269491	235.5825123536	7.8800886395
chr2	EviAnn	gene	325529778	325555672	.	+	.	LOC_00013635	geneID=LOC_00013635	protein_coding	UBA3:_NEDD8-activating_enzyme_E1_catalytic_subunit_(Homo_sapiens)	chr2	11900	46.660826996	37.5526528164	50.779337115	44.9976056425	5.4917763314
chr2	EviAnn	gene	325558886	325594367	.	+	.	LOC_00013636	geneID=LOC_00013636	protein_coding	TMF1:_TATA_element_modulatory_factor_(Homo_sapiens)	chr2	15452	65.4498279464	58.1667808911	63.4968907752	62.3711665376	5.962807337
chr2	EviAnn	gene	325600417	325624593	.	+	.	LOC_00013637	geneID=LOC_00013637	protein_coding	EOGT:_EGF_domain-specific_O-linked_N-acetylglucosamine_transferase_(Gallus_gallus)	chr2	1990	5.8856331207	4.3416752038	4.7035450136	4.9769511127	2.3152622159
chr2	EviAnn	gene	325682955	325864675	.	+	.	LOC_00013638	geneID=LOC_00013638	protein_coding	TAFA4:_Chemokine-like_protein_TAFA-4_(Macaca_fascicularis)	NA	NA	NA	NA	NA	NA	NA
chr2	EviAnn	gene	326847995	326871293	.	-	.	LOC_00013639	geneID=LOC_00013639	protein_coding	function_unknown	NA	NA	NA	NA	NA	NA	NA
chr2	EviAnn	gene	326936534	327230114	.	+	.	LOC_00013640	geneID=LOC_00013640	protein_coding	SUCLG2:_Succinate--CoA_ligase_[GDP-forming]_subunit_beta,_mitochondrial_(Fragment)_(Sus_scrofa)	chr2	21861	30.1451136283	16.7310366139	26.4956864228	24.4572788883	4.6121919937
chr2	EviAnn	gene	327196161	327230029	.	+	.	LOC_00013641	geneID=LOC_00013641	protein_coding	pol:_RNA-directed_DNA_polymerase_from_mobile_element_jockey_(Drosophila_melanogaster)	chr2	16220	5.5999342785	3.0628618076	6.0761941296	4.9129967386	2.2966032814
chr2	EviAnn	gene	327448345	327509374	.	-	.	LOC_00013642	geneID=LOC_00013642	protein_coding	SLC16A7:_Monocarboxylate_transporter_2_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr2	EviAnn	gene	327537624	327564801	.	-	.	LOC_00013643	geneID=LOC_00013643	protein_coding	KBTBD8:_Kelch_repeat_and_BTB_domain-containing_protein_8_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr2	EviAnn	gene	327537650	327564661	.	-	.	LOC_00013644	geneID=LOC_00013644	protein_coding	RTase:_Probable_RNA-directed_DNA_polymerase_from_transposon_BS_(Drosophila_melanogaster)	chr2	15111	6.0109148301	2.922351989	4.6092130159	4.514159945	2.1744575368
chr2	EviAnn	gene	327848195	328027749	.	+	.	LOC_00013645	geneID=LOC_00013645	protein_coding	Lrig1:_Leucine-rich_repeats_and_immunoglobulin-like_domains_protein_1_(Mus_musculus)	chr2	4682	36.8090016705	4.5621178944	6.9382518789	16.1031238146	4.0092686761
chr2	EviAnn	gene	328024805	328032047	.	+	.	LOC_00013646	geneID=LOC_00013646	protein_coding	function_unknown	chr2	6105	22.7087123231	2.7125098837	4.4642549652	9.961825724	3.3164101722
chr2	EviAnn	gene	328033493	328206875	.	-	.	LOC_00013647	geneID=LOC_00013647	protein_coding	SLC25A26:_Mitochondrial_S-adenosylmethionine_carrier_protein_(Bos_taurus)	chr2	11362	17.6084389692	8.3435374101	16.161084945	14.0376871081	3.8112333473
chr2	EviAnn	gene	328094292	328105401	.	+	.	LOC_00013648	geneID=LOC_00013648	protein_coding	function_unknown	NA	NA	NA	NA	NA	NA	NA
chr2	EviAnn	gene	328452438	329113678	.	+	.	LOC_00013649	geneID=LOC_00013649	protein_coding	MAGI1:_Membrane-associated_guanylate_kinase,_WW_and_PDZ_domain-containing_protein_1_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr2	EviAnn	gene	329815137	329822394	.	-	.	XLOC_009347U_lncRNA	geneID=XLOC_009347U_lncRNA	lncRNA	function_unknown	NA	NA	NA	NA	NA	NA	NA
chr2	EviAnn	gene	329818903	329981847	.	+	.	LOC_00013650	geneID=LOC_00013650	protein_coding	ADAMTS9:_A_disintegrin_and_metalloproteinase_with_thrombospondin_motifs_9_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr2	EviAnn	gene	330025392	330046258	.	+	.	XLOC_007590U_lncRNA	geneID=XLOC_007590U_lncRNA	lncRNA	function_unknown	NA	NA	NA	NA	NA	NA	NA
chr2	EviAnn	gene	330241802	330398411	.	+	.	LOC_00013651	geneID=LOC_00013651	protein_coding	PRICKLE2:_Prickle-like_protein_2_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr2	EviAnn	gene	330482365	330504911	.	+	.	LOC_00013652	geneID=LOC_00013652	protein_coding	PSMD6:_26S_proteasome_non-ATPase_regulatory_subunit_6_(Homo_sapiens)	chr2	16802	17.6689523216	14.2839041244	26.7889838632	19.5806134364	4.2913540584
chr2	EviAnn	gene	330493509	330659848	.	-	.	LOC_00013653	geneID=LOC_00013653	protein_coding	ATXN7:_Ataxin-7_(Homo_sapiens)	chr2	36690	40.8218668809	32.719290864	39.1446657438	37.5619411629	5.2311997168
chr2	EviAnn	gene	330526399	330565313	.	-	.	LOC_00013654	geneID=LOC_00013654	processed_pseudogene	pseudo=true	chr2	38915	11.7011387345	8.757481256	10.6963158925	10.3849786277	3.376426342
chr2	EviAnn	gene	330659492	330680550	.	+	.	LOC_00013655	geneID=LOC_00013655	protein_coding	THOC7:_THO_complex_subunit_7_(Homo_sapiens)	chr2	3501	26.0125572039	17.2749316163	20.6805984322	21.3226957508	4.4143179392
chr2	EviAnn	gene	330807459	330815548	.	-	.	LOC_00013656	geneID=LOC_00013656	protein_coding	SNTN:_Sentan_(Gallus_gallus)	NA	NA	NA	NA	NA	NA	NA
