Chromosome	Source	Type	Start	Stop	Score	Strand	Phase	Name	GeneID	BioType	Function	Chr	length	TPM_SRR6344890	TPM_SRR6344891	TPM_SRR6344901	Fmean	log_2
chr4	EviAnn	gene	52510806	52575543	.	-	.	LOC_00008168	geneID=LOC_00008168	protein_coding	PKIA:_cAMP-dependent_protein_kinase_inhibitor_alpha_(Gallus_gallus)	NA	NA	NA	NA	NA	NA	NA
chr4	EviAnn	gene	52546849	52575543	.	-	.	LOC_00008169	geneID=LOC_00008169	protein_coding	function_unknown	NA	NA	NA	NA	NA	NA	NA
chr4	EviAnn	gene	53179256	53186185	.	+	.	XLOC_012519U_lncRNA	geneID=XLOC_012519U_lncRNA	lncRNA	function_unknown	chr4	992	2.5606062821	0.354550806	1.4963349751	1.4704973544	0.5563041886
chr4	EviAnn	gene	53411522	53438765	.	-	.	XLOC_013727U_lncRNA	geneID=XLOC_013727U_lncRNA	lncRNA	function_unknown	chr4	12636	12.1506986995	6.4714781495	9.773592068	9.4652563057	3.2426415726
chr4	EviAnn	gene	53496486	53500618	.	-	.	XLOC_013728U_lncRNA	geneID=XLOC_013728U_lncRNA	lncRNA	function_unknown	chr4	1730	8.3202436109	4.7776233466	8.236934818	7.1116005919	2.8301743005
chr4	EviAnn	gene	53607246	53629255	.	+	.	LOC_00008170	geneID=LOC_00008170	protein_coding	Pex2:_Peroxisome_biogenesis_factor_2_(Rattus_norvegicus)	chr4	8476	14.8510062213	14.0046731774	18.107983499	15.6545542992	3.968510529
chr4	EviAnn	gene	53676838	53912136	.	-	.	LOC_00008171	geneID=LOC_00008171	protein_coding	ZFHX4:_Zinc_finger_homeobox_protein_4_(Gallus_gallus)	NA	NA	NA	NA	NA	NA	NA
chr4	EviAnn	gene	54875494	54899514	.	-	.	LOC_00008172	geneID=LOC_00008172	protein_coding	HNF4G:_Hepatocyte_nuclear_factor_4-gamma_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr4	EviAnn	gene	55150672	55207305	.	-	.	LOC_00008173	geneID=LOC_00008173	protein_coding	CRISPLD1:_Cysteine-rich_secretory_protein_LCCL_domain-containing_1_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr4	EviAnn	gene	55270082	55332789	.	-	.	LOC_00008174	geneID=LOC_00008174	protein_coding	PI15:_Peptidase_inhibitor_15_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr4	EviAnn	gene	55440051	55470211	.	-	.	LOC_00008175	geneID=LOC_00008175	protein_coding	GDAP1:_Ganglioside-induced_differentiation-associated_protein_1_(Bos_taurus)	chr4	2421	2.7978757338	2.1065092084	2.9429775372	2.6157874931	1.3872453409
chr4	EviAnn	gene	55470310	55575809	.	+	.	LOC_00008176	geneID=LOC_00008176	protein_coding	JPH1:_Junctophilin-1_(Homo_sapiens)	chr4	7886	14.8526276411	12.5548571489	5.1197956927	10.8424268276	3.4386158018
chr4	EviAnn	gene	55623778	55651667	.	-	.	LOC_00008178	geneID=LOC_00008178	protein_coding	LY96:_Lymphocyte_antigen_96_(Homo_sapiens)	chr4	8820	10.175845494	8.7330446149	21.2725223277	13.3938041455	3.743493872
chr4	EviAnn	gene	55624752	55629978	.	-	.	LOC_00008177	geneID=LOC_00008177	protein_coding	function_unknown	chr4	2182	1.0347780555	1.2089175054	4.4898278411	2.2445078006	1.1663991103
chr4	EviAnn	gene	55643881	55665253	.	-	.	LOC_00008179	geneID=LOC_00008179	protein_coding	function_unknown	chr4	16885	4.6133880511	3.3640435611	6.9449084591	4.9741133571	2.3144393861
chr4	EviAnn	gene	55655751	55665266	.	-	.	LOC_00008180	geneID=LOC_00008180	protein_coding	TMEM70:_Transmembrane_protein_70,_mitochondrial_(Gallus_gallus)	NA	NA	NA	NA	NA	NA	NA
chr4	EviAnn	gene	55665442	55679209	.	-	.	LOC_00008181	geneID=LOC_00008181	protein_coding	HAUS3:_HAUS_augmin-like_complex_subunit_3_(Homo_sapiens)	chr4	10111	32.1007884326	37.4290074103	34.61706071	34.715618851	5.1175129845
chr4	EviAnn	gene	55679257	55699898	.	+	.	LOC_00008182	geneID=LOC_00008182	protein_coding	Eloc:_Elongin-C_(Rattus_norvegicus)	chr4	18954	19.2534968363	17.4057247434	18.7483809382	18.4692008393	4.2070495373
chr4	EviAnn	gene	55700501	55730291	.	+	.	LOC_00008183	geneID=LOC_00008183	protein_coding	Ube2w:_Ubiquitin-conjugating_enzyme_E2_W_(Rattus_norvegicus)	chr4	3413	117.1778516413	126.1349033287	145.6964661401	129.66974037	7.0186980424
chr4	EviAnn	gene	55761541	55954687	.	+	.	LOC_00008184	geneID=LOC_00008184	protein_coding	STAU2:_Double-stranded_RNA-binding_protein_Staufen_homolog_2_(Homo_sapiens)	chr4	41658	29.546064419	21.4998492121	33.8719261401	28.3059465904	4.8230332651
chr4	EviAnn	gene	56013318	56061594	.	-	.	LOC_00008185	geneID=LOC_00008185	protein_coding	Rdh10:_Retinol_dehydrogenase_10_(Mus_musculus)	chr4	27206	10.2391623302	10.9434036325	11.9050315828	11.0291991818	3.4632561371
chr4	EviAnn	gene	56025747	56078200	.	+	.	LOC_00008186	geneID=LOC_00008186	protein_coding	RPL7:_Large_ribosomal_subunit_protein_uL30_(Gallus_gallus)	chr4	5775	303.9348760825	452.6305484892	271.4780205592	342.681148377	8.4207230181
chr4	EviAnn	gene	56072745	56089586	.	-	.	LOC_00008187	geneID=LOC_00008187	protein_coding	C8orf89:_Putative_uncharacterized_protein_C8orf89_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr4	EviAnn	gene	56143522	56158782	.	+	.	LOC_00008188	geneID=LOC_00008188	protein_coding	SBSPON:_Somatomedin-B_and_thrombospondin_type-1_domain-containing_protein_(Homo_sapiens)	chr4	2251	2.1315002883	0.8593643703	0.6594243871	1.2167630152	0.2830482066
chr4	EviAnn	gene	56162473	56180173	.	-	.	LOC_00008189	geneID=LOC_00008189	protein_coding	TERF1:_Telomeric_repeat-binding_factor_1_(Homo_sapiens)	chr4	2289	9.2475660106	5.7620314476	6.6144673711	7.2080216098	2.8496033364
chr4	EviAnn	gene	56209883	56209969	.	+	.	LOC_00008190	geneID=LOC_00008190	protein_coding	function_unknown	NA	NA	NA	NA	NA	NA	NA
chr4	EviAnn	gene	56212019	56481460	.	-	.	LOC_00008191	geneID=LOC_00008191	protein_coding	KCNB2:_Potassium_voltage-gated_channel_subfamily_B_member_2_(Homo_sapiens)	chr4	4889	17.5495310395	2.266108322	19.1276233598	12.9810875737	3.6983393543
chr4	EviAnn	gene	56631124	56682306	.	+	.	LOC_00008192	geneID=LOC_00008192	protein_coding	Trpa1:_Transient_receptor_potential_cation_channel_subfamily_A_member_1_(Rattus_norvegicus)	NA	NA	NA	NA	NA	NA	NA
chr4	EviAnn	gene	56789598	56799613	.	+	.	LOC_00008193	geneID=LOC_00008193	protein_coding	MSC:_Musculin_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr4	EviAnn	gene	57179304	57181337	.	-	.	XLOC_013740U_lncRNA	geneID=XLOC_013740U_lncRNA	lncRNA	function_unknown	NA	NA	NA	NA	NA	NA	NA
chr4	EviAnn	gene	57440106	57477423	.	-	.	LOC_00008194	geneID=LOC_00008194	protein_coding	Xkr9:_XK-related_protein_9_(Mus_musculus)	NA	NA	NA	NA	NA	NA	NA
chr4	EviAnn	gene	57477176	57491011	.	+	.	LOC_00008195	geneID=LOC_00008195	protein_coding	lactb2:_Endoribonuclease_LACTB2_(Xenopus_tropicalis)	chr4	2226	49.0679342172	42.4237719145	50.1456401657	47.2124487658	5.561095408
chr4	EviAnn	gene	57491915	57513020	.	+	.	LOC_00008196	geneID=LOC_00008196	protein_coding	tram1l1:_Translocating_chain-associated_membrane_protein_1-like_1_(Xenopus_laevis)	chr4	4938	67.7297128097	82.3373523472	92.3444130267	80.8038260612	6.3363517011
chr4	EviAnn	gene	57625608	57816286	.	+	.	LOC_00008198	geneID=LOC_00008198	protein_coding	NCOA2:_Nuclear_receptor_coactivator_2_(Homo_sapiens)	chr4	14890	130.4084430327	94.4479534344	136.433913673	120.43010338	6.912052251
chr4	EviAnn	gene	57625627	57702062	.	+	.	XLOC_012531U_lncRNA	geneID=XLOC_012531U_lncRNA	lncRNA	function_unknown	chr4	64764	40.001260341	17.6226487952	44.3356539573	33.9865210312	5.0868907855
chr4	EviAnn	gene	57670407	57721044	.	-	.	LOC_00008197	geneID=LOC_00008197	protein_coding	CFDP2:_Craniofacial_development_protein_2_(Bos_taurus)	NA	NA	NA	NA	NA	NA	NA
chr4	EviAnn	gene	57832458	57843416	.	+	.	LOC_00008199	geneID=LOC_00008199	protein_coding	PRDM14:_PR_domain_zinc_finger_protein_14_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr4	EviAnn	gene	57894600	57895025	.	-	.	LOC_00008200	geneID=LOC_00008200	protein_coding	rps25:_Small_ribosomal_subunit_protein_eS25_(Danio_rerio)	chr4	426	17.8881790972	16.5124131249	17.4221161424	17.2742361215	4.11055001
chr4	EviAnn	gene	57944338	58020542	.	+	.	LOC_00008201	geneID=LOC_00008201	protein_coding	SLCO5A1:_Solute_carrier_organic_anion_transporter_family_member_5A1_(Homo_sapiens)	chr4	3507	5.794403038	1.1031817494	4.7404847755	3.879356521	1.9558173687
chr4	EviAnn	gene	58026199	58155173	.	-	.	LOC_00008202	geneID=LOC_00008202	protein_coding	SULF1:_Extracellular_sulfatase_Sulf-1_(Coturnix_coturnix)	NA	NA	NA	NA	NA	NA	NA
chr4	EviAnn	gene	58526245	58685237	.	-	.	LOC_00008203	geneID=LOC_00008203	protein_coding	zgc:162928:_Uncharacterized_protein_C8orf34_homolog_(Danio_rerio)	NA	NA	NA	NA	NA	NA	NA
chr4	EviAnn	gene	58716135	58934563	.	-	.	LOC_00008204	geneID=LOC_00008204	protein_coding	PREX2:_Phosphatidylinositol_3,4,5-trisphosphate-dependent_Rac_exchanger_2_protein_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr4	EviAnn	gene	59027713	59110283	.	+	.	LOC_00008205	geneID=LOC_00008205	protein_coding	CPA6:_Carboxypeptidase_A6_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr4	EviAnn	gene	59122352	59225427	.	+	.	LOC_00008206	geneID=LOC_00008206	protein_coding	ARFGEF1:_Brefeldin_A-inhibited_guanine_nucleotide-exchange_protein_1_(Homo_sapiens)	chr4	26026	41.4797359762	25.5143620367	40.1404591967	35.7115190699	5.1583175984
chr4	EviAnn	gene	59225990	59323384	.	-	.	LOC_00008207	geneID=LOC_00008207	protein_coding	CSPP1:_Centrosome_and_spindle_pole-associated_protein_1_(Homo_sapiens)	chr4	5624	28.3540502799	20.0121991214	27.7658470606	25.3773654873	4.6654704006
chr4	EviAnn	gene	59324293	59340709	.	+	.	LOC_00008208	geneID=LOC_00008208	protein_coding	Cops5:_COP9_signalosome_complex_subunit_5_(Mus_musculus)	chr4	5013	25.5605454715	26.2750932845	29.6695197272	27.168386161	4.7638569650000004
chr4	EviAnn	gene	59361135	59390928	.	+	.	LOC_00008209	geneID=LOC_00008209	protein_coding	PPP1R42:_Protein_phosphatase_1_regulatory_subunit_42_(Macaca_fascicularis)	chr4	2064	4.7859738433	3.6636916621	1.582171245	3.3439455835	1.7415513704
chr4	EviAnn	gene	59413865	59455445	.	+	.	LOC_00008210	geneID=LOC_00008210	protein_coding	TCF24:_Transcription_factor_24_(Homo_sapiens)	chr4	22177	66.877786917	52.9942582914	70.2792311899	63.3837587994	5.9860413122
chr4	EviAnn	gene	59448252	59473523	.	-	.	LOC_00008211	geneID=LOC_00008211	protein_coding	MCMDC2:_Minichromosome_maintenance_domain-containing_protein_2_(Homo_sapiens)	chr4	2300	15.8297422562	6.1167721663	38.2062462103	20.0509202109	4.3255965437
chr4	EviAnn	gene	59476507	59554808	.	-	.	LOC_00008212	geneID=LOC_00008212	protein_coding	SGK3:_Serine/threonine-protein_kinase_Sgk3_(Pongo_abelii)	chr4	6451	465.069856871	307.8795867791	466.2252263527	413.0582233343	8.6902013433
chr4	EviAnn	gene	59537116	59554780	.	-	.	LOC_00008213	geneID=LOC_00008213	protein_coding	function_unknown	chr4	6378	67.7932133641	32.5079395642	116.0401438778	72.113765602	6.1722027728
chr4	EviAnn	gene	59568948	59603517	.	+	.	LOC_00008214	geneID=LOC_00008214	protein_coding	Vcpip1:_Deubiquitinating_protein_VCPIP1_(Rattus_norvegicus)	chr4	32287	94.0494333281	75.2024145123	109.7860419752	93.0126299385	6.5393547241
chr4	EviAnn	gene	59603626	59661156	.	+	.	LOC_00008215	geneID=LOC_00008215	protein_coding	MYBL1:_Myb-related_protein_A_(Gallus_gallus)	chr4	9112	27.3810767939	30.2230437725	36.4900792531	31.3647332732	4.9710713889000004
chr4	EviAnn	gene	59679530	59694648	.	-	.	LOC_00008216	geneID=LOC_00008216	protein_coding	VXN:_Vexin_(Bos_taurus)	chr4	645	2.6254485083	2.1811745709	0.4602679986	1.7556303593	0.8119891234
chr4	EviAnn	gene	59706428	59736145	.	-	.	LOC_00008217	geneID=LOC_00008217	protein_coding	adhfe1:_Hydroxyacid-oxoacid_transhydrogenase,_mitochondrial_(Xenopus_laevis)	chr4	2768	32.8323338568	13.5958962257	32.926288921	26.4515063345	4.7252779768
chr4	EviAnn	gene	59739840	59741585	.	-	.	LOC_00008218	geneID=LOC_00008218	protein_coding	Rrs1:_Ribosome_biogenesis_regulatory_protein_homolog_(Mus_musculus)	chr4	1618	103.4399127221	122.1653229619	140.3632491877	121.9894949573	6.9306131062
chr4	EviAnn	gene	59861669	59862196	.	+	.	LOC_00008219	geneID=LOC_00008219	protein_coding	crh:_Corticoliberin_(Xenopus_laevis)	NA	NA	NA	NA	NA	NA	NA
chr4	EviAnn	gene	59864394	59891424	.	-	.	LOC_00008221	geneID=LOC_00008221	protein_coding	function_unknown	chr4	24743	48.5012431261	23.5679777905	41.6099533299	37.8930580822	5.2438616692
chr4	EviAnn	gene	59866373	59927952	.	-	.	LOC_00008220	geneID=LOC_00008220	protein_coding	Trim55:_Tripartite_motif-containing_55_(Mus_musculus)	chr4	5761	50.1175379416	32.2959412197	32.6709586266	38.3614792627	5.2615864483
chr4	EviAnn	gene	59929429	59948380	.	-	.	XLOC_013747U_lncRNA	geneID=XLOC_013747U_lncRNA	lncRNA	function_unknown	chr4	12307	10.9160802934	5.9871753236	4.4384989086	7.1139181752	2.8306443805
chr4	EviAnn	gene	59944634	59969400	.	-	.	LOC_00008222	geneID=LOC_00008222	protein_coding	DNAJC5B:_DnaJ_homolog_subfamily_C_member_5B_(Ailuropoda_melanoleuca)	NA	NA	NA	NA	NA	NA	NA
chr4	EviAnn	gene	60002867	60071568	.	+	.	LOC_00008223	geneID=LOC_00008223	protein_coding	PDE7A:_High_affinity_3',5'-cyclic-AMP_phosphodiesterase_7A_(Homo_sapiens)	chr4	19292	9.5678082821	5.7701434512	9.9409012522	8.4262843285	3.0748965976
chr4	EviAnn	gene	60073736	60106615	.	-	.	LOC_00008224	geneID=LOC_00008224	protein_coding	MTFR1:_Mitochondrial_fission_regulator_1_(Gallus_gallus)	chr4	20051	26.5330568104	20.9614835905	27.213222032	24.9025874776	4.6382237467
chr4	EviAnn	gene	60105172	60106596	.	-	.	XLOC_013751U_lncRNA	geneID=XLOC_013751U_lncRNA	lncRNA	function_unknown	chr4	814	3.8139961438	4.3208157194	7.2941734414	5.1429951016	2.3626087796
chr4	EviAnn	gene	60106707	60142214	.	+	.	LOC_00008225	geneID=LOC_00008225	protein_coding	ARMC1:_Armadillo_repeat-containing_protein_1_(Gallus_gallus)	chr4	12570	15.6722775515	15.2213709913	19.6025833751	16.832077306	4.0731413306
chr4	EviAnn	gene	60594239	60762124	.	+	.	LOC_00008226	geneID=LOC_00008226	protein_coding	CYP7B1:_Cytochrome_P450_7B1_(Homo_sapiens)	chr4	6681	9.209307857	8.1071722096	1.9551572817	6.4238791161	2.6834447446
chr4	EviAnn	gene	60777720	60778748	.	-	.	LOC_00008227	geneID=LOC_00008227	protein_coding	BHLHE22:_Class_E_basic_helix-loop-helix_protein_22_(Gallus_gallus)	NA	NA	NA	NA	NA	NA	NA
chr4	EviAnn	gene	60835469	60835531	.	-	.	LOC_00008228	geneID=LOC_00008228	protein_coding	function_unknown	NA	NA	NA	NA	NA	NA	NA
chr4	EviAnn	gene	61441239	61484820	.	-	.	LOC_00008229	geneID=LOC_00008229	protein_coding	Ythdf3:_YTH_domain-containing_family_protein_3_(Mus_musculus)	chr4	27518	64.9127784718	47.8721667109	67.9448094484	60.2432515437	5.9127277344
chr4	EviAnn	gene	61484969	61495306	.	+	.	LOC_00008230	geneID=LOC_00008230	protein_coding	Rnf4:_E3_ubiquitin-protein_ligase_RNF4_(Mus_musculus)	chr4	8833	54.8942553787	51.8632407366	64.933585839	57.2303606514	5.8387087933
chr4	EviAnn	gene	61512302	61542067	.	+	.	LOC_00008231	geneID=LOC_00008231	protein_coding	Ttpa:_Alpha-tocopherol_transfer_protein_(Rattus_norvegicus)	NA	NA	NA	NA	NA	NA	NA
chr4	EviAnn	gene	61549399	61571774	.	+	.	LOC_00008232	geneID=LOC_00008232	protein_coding	GGH:_Gamma-glutamyl_hydrolase_(Homo_sapiens)	chr4	7490	12.811768088000001	8.781120523	35.5533984756	19.0487623622	4.2516253607
chr4	EviAnn	gene	61586669	62019017	.	-	.	LOC_00008233	geneID=LOC_00008233	protein_coding	NKAIN3:_Sodium/potassium-transporting_ATPase_subunit_beta-1-interacting_protein_3_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr4	EviAnn	gene	62103363	62302146	.	+	.	LOC_00008234	geneID=LOC_00008234	protein_coding	ASPH:_Aspartyl/asparaginyl_beta-hydroxylase_(Homo_sapiens)	chr4	14276	5.4169645428	3.2643708281	3.9510957707	4.2108103805	2.0740979101
chr4	EviAnn	gene	62103836	62130062	.	-	.	LOC_00008235	geneID=LOC_00008235	protein_coding	function_unknown	chr4	24823	1.6145297297	0.162942255	2.415836826	1.3977696035	0.4831265787
chr4	EviAnn	gene	62124583	62225502	.	+	.	LOC_00008236	geneID=LOC_00008236	protein_coding	function_unknown	chr4	29206	7.054443323	3.2093366939	6.3224994295	5.5287598155	2.4669558984
chr4	EviAnn	gene	62200937	62210073	.	-	.	LOC_00008237	geneID=LOC_00008237	protein_coding	LINE-1_reverse_transcriptase_homolog_(Nycticebus_coucang)	chr4	3056	13.022001232	0.9207183235	23.8003437406	12.5810210987	3.6531771136
chr4	EviAnn	gene	62306337	62396202	.	-	.	LOC_00008238	geneID=LOC_00008238	protein_coding	CLVS1:_Clavesin-1_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr4	EviAnn	gene	62640970	62849565	.	-	.	LOC_00008239	geneID=LOC_00008239	protein_coding	CHD7:_Chromodomain-helicase-DNA-binding_protein_7_(Gallus_gallus)	chr4	12194	8.6101103697	6.4897277268	13.1223938853	9.4074106606	3.2337976835
chr4	EviAnn	gene	62852779	62857568	.	-	.	XLOC_013764U_lncRNA	geneID=XLOC_013764U_lncRNA	lncRNA	function_unknown	chr4	1534	7.9114313753	4.9295042963	11.4181868872	8.0863741863	3.015492964
chr4	EviAnn	gene	62858110	62908722	.	-	.	LOC_00008240	geneID=LOC_00008240	protein_coding	RAB2A:_Ras-related_protein_Rab-2A_(Gallus_gallus)	chr4	10155	55.1686748961	47.380137725	57.9713323022	53.5067149744	5.7416480528
chr4	EviAnn	gene	62914202	62914318	.	+	.	LOC_00008241	geneID=LOC_00008241	protein_coding	function_unknown	NA	NA	NA	NA	NA	NA	NA
chr4	EviAnn	gene	62961191	63041040	.	+	.	LOC_00008242	geneID=LOC_00008242	protein_coding	CA8:_Carbonic_anhydrase-related_protein_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr4	EviAnn	gene	63163711	63163956	.	+	.	LOC_00008243	geneID=LOC_00008243	protein_coding	MT-ND6:_NADH-ubiquinone_oxidoreductase_chain_6_(Carassius_auratus)	NA	NA	NA	NA	NA	NA	NA
chr4	EviAnn	gene	63555806	63841926	.	+	.	LOC_00008244	geneID=LOC_00008244	protein_coding	TOX:_Thymocyte_selection-associated_high_mobility_group_box_protein_TOX_(Homo_sapiens)	chr4	5937	2.4244604088	0.7701342756	4.3003311234	2.4983086026	1.3209516963
chr4	EviAnn	gene	63900832	63958449	.	+	.	LOC_00008245	geneID=LOC_00008245	protein_coding	Nsmaf:_Protein_FAN_(Mus_musculus)	chr4	5234	59.5854919149	59.8062314879	68.3476872707	62.5798035579	5.9676252248
chr4	EviAnn	gene	63956712	63981072	.	-	.	LOC_00008246	geneID=LOC_00008246	protein_coding	SDCBP:_Syntenin-1_(Homo_sapiens)	chr4	2116	78.6952134407	65.3231375363	109.7138826984	84.5774112251	6.4022004974
chr4	EviAnn	gene	63980514	64025482	.	+	.	LOC_00008247	geneID=LOC_00008247	protein_coding	CYP7A1:_Cytochrome_P450_7A1_(Homo_sapiens)	chr4	3151	1.1644126596	0.6697195802	2.4496015029	1.4279112476	0.5139063109
chr4	EviAnn	gene	64047544	64068820	.	-	.	LOC_00008248	geneID=LOC_00008248	protein_coding	UBXN2B:_UBX_domain-containing_protein_2B_(Gallus_gallus)	NA	NA	NA	NA	NA	NA	NA
chr4	EviAnn	gene	64205427	64315745	.	-	.	LOC_00008249	geneID=LOC_00008249	protein_coding	FAM110B:_Protein_FAM110B_(Pongo_abelii)	NA	NA	NA	NA	NA	NA	NA
chr4	EviAnn	gene	64920771	64931884	.	+	.	LOC_00008250	geneID=LOC_00008250	protein_coding	Penk:_Proenkephalin-A_(Mus_musculus)	NA	NA	NA	NA	NA	NA	NA
chr4	EviAnn	gene	64986859	65037949	.	+	.	LOC_00008251	geneID=LOC_00008251	protein_coding	Sdr16c5:_Epidermal_retinol_dehydrogenase_2_(Mus_musculus)	NA	NA	NA	NA	NA	NA	NA
chr4	EviAnn	gene	65051260	65068512	.	-	.	LOC_00008252	geneID=LOC_00008252	protein_coding	CHCHD7:_Coiled-coil-helix-coiled-coil-helix_domain-containing_protein_7_(Homo_sapiens)	chr4	13751	83.2278250953	67.9334917628	72.8634935168	74.6749367916	6.2225522063
chr4	EviAnn	gene	65097608	65107234	.	+	.	LOC_00008253	geneID=LOC_00008253	protein_coding	PLAG1:_Zinc_finger_protein_PLAG1_(Gallus_gallus)	chr4	8851	27.5188590824	21.9150933631	26.1621093743	25.1986872733	4.6552766733
chr4	EviAnn	gene	65111743	65112798	.	+	.	LOC_00008254	geneID=LOC_00008254	protein_coding	MOS:_Serine/threonine-protein_kinase_mos_(Gallus_gallus)	NA	NA	NA	NA	NA	NA	NA
chr4	EviAnn	gene	65127789	65131317	.	+	.	LOC_00008255	geneID=LOC_00008255	protein_coding	rps20:_Small_ribosomal_subunit_protein_uS10_(Xenopus_laevis)	chr4	594	5677.0241053481	7134.6509385367	4156.7198128871	5656.131618924	12.4655999769
chr4	EviAnn	gene	65141044	65177276	.	+	.	LOC_00008256	geneID=LOC_00008256	protein_coding	Kif20a:_Kinesin-like_protein_KIF20A_(Mus_musculus)	NA	NA	NA	NA	NA	NA	NA
chr4	EviAnn	gene	65181301	65249742	.	-	.	LOC_00008257	geneID=LOC_00008257	protein_coding	Lyn:_Tyrosine-protein_kinase_Lyn_(Rattus_norvegicus)	chr4	4632	95.8455913507	42.5975341435	106.39225951	81.6117950014	6.3507057687
chr4	EviAnn	gene	65275370	65304788	.	-	.	LOC_00008258	geneID=LOC_00008258	protein_coding	TGS1:_Trimethylguanosine_synthase_(Homo_sapiens)	chr4	6492	53.90823878	61.2737193317	56.6125384356	57.2648321825	5.8395775094
chr4	EviAnn	gene	65307666	65323102	.	+	.	LOC_00008259	geneID=LOC_00008259	protein_coding	Tmem68:_DGAT1/2-independent_enzyme_synthesizing_storage_lipids_(Mus_musculus)	chr4	2507	1.1257906448	1.9641011543	4.0261975302	2.3720297764	1.2461221204
chr4	EviAnn	gene	65626819	65702669	.	+	.	LOC_00008260	geneID=LOC_00008260	protein_coding	function_unknown	chr4	67697	18.2815133421	12.0014219682	26.8819981104	19.0549778069	4.2520960227
chr4	EviAnn	gene	65688207	65700774	.	+	.	LOC_00008261	geneID=LOC_00008261	protein_coding	Tmem68:_DGAT1/2-independent_enzyme_synthesizing_storage_lipids_(Mus_musculus)	chr4	6774	4.8747532645	6.7237990468	10.5619071501	7.3868198205	2.8849533878
chr4	EviAnn	gene	65873391	65902917	.	+	.	LOC_00008262	geneID=LOC_00008262	protein_coding	TMEM68:_DGAT1/2-independent_enzyme_synthesizing_storage_lipids_(Gallus_gallus)	NA	NA	NA	NA	NA	NA	NA
chr4	EviAnn	gene	65922099	65927100	.	-	.	XLOC_013778U_lncRNA	geneID=XLOC_013778U_lncRNA	lncRNA	function_unknown	chr4	443	3.18550468	1.587875393	0.6701418941	1.8145073224	0.8595778788
chr4	EviAnn	gene	65985613	66021099	.	+	.	LOC_00008263	geneID=LOC_00008263	protein_coding	Tmem68:_DGAT1/2-independent_enzyme_synthesizing_storage_lipids_(Mus_musculus)	chr4	1101	11.2791747905	11.6599233278	20.4925860936	14.4772280706	3.8557134935
chr4	EviAnn	gene	66027293	66078546	.	+	.	LOC_00008264	geneID=LOC_00008264	protein_coding	Tmem68:_DGAT1/2-independent_enzyme_synthesizing_storage_lipids_(Mus_musculus)	chr4	8375	4.380972287	5.4804452707	5.0689932951	4.9768036176	2.3152194601
chr4	EviAnn	gene	66032002	66056330	.	+	.	LOC_00008265	geneID=LOC_00008265	protein_coding	F52C9.6:_Putative_uncharacterized_transposon-derived_protein_F52C9.6_(Caenorhabditis_elegans)	chr4	11487	16.6830373678	11.1757426516	18.8146114216	15.557797147	3.9595658962
chr4	EviAnn	gene	66082548	66327011	.	-	.	LOC_00008266	geneID=LOC_00008266	protein_coding	XKR4:_XK-related_protein_4_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr4	EviAnn	gene	66337963	66629779	.	-	.	LOC_00008267	geneID=LOC_00008267	protein_coding	LOXHD1:_Lipoxygenase_homology_domain-containing_protein_1_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr4	EviAnn	gene	66682172	66685126	.	-	.	LOC_00008268	geneID=LOC_00008268	protein_coding	Sox17:_Transcription_factor_SOX-17_(Mus_musculus)	NA	NA	NA	NA	NA	NA	NA
chr4	EviAnn	gene	66853661	66872914	.	-	.	LOC_00008269	geneID=LOC_00008269	protein_coding	mrpl15:_Large_ribosomal_subunit_protein_uL15m_(Xenopus_laevis)	chr4	8589	17.3172920733	19.3076422625	18.2153913992	18.2801085783	4.1922027345
chr4	EviAnn	gene	66872867	66894828	.	+	.	LOC_00008270	geneID=LOC_00008270	protein_coding	LYPLA1:_Acyl-protein_thioesterase_1_(Bos_taurus)	chr4	4225	93.9895030782	97.4810797359	120.8571165903	104.1092331348	6.7019542124000004
