"Chromosome","Source","Type","Start","Stop","Score","Strand","Phase","Name","GeneID","BioType","Function","Length","rna_30","rna_35","rna_L007","Fmean","value"
"chr3","EviAnn","gene",97483040,97561435,".","-",".","LOC_00004069","geneID=LOC_00004069","protein_coding","XK:_Endoplasmic_reticulum_membrane_adapter_protein_XK_(Homo_sapiens)",1517.4,0,8.14565,0,2.71521666666667,1.44106732563683
"chr3","EviAnn","gene",99318192,101008166,".","+",".","LOC_00004072","geneID=LOC_00004072","protein_coding","DMD:_Dystrophin_(Gallus_gallus)",10917,0.442223,1.89065,0,0.777624333333333,-0.362854730586078
"chr3","EviAnn","gene",101061166,101079714,".","-",".","LOC_00004074","geneID=LOC_00004074","protein_coding","function_unknown",816,0,6.36887,0,2.12295666666667,1.086074923564
"chr3","EviAnn","gene",101081371,101148722,".","+",".","LOC_00004075","geneID=LOC_00004075","protein_coding","TAB3:_TGF-beta-activated_kinase_1_and_MAP3K7-binding_protein_3_(Homo_sapiens)",1372.33,0,9.82012,0,3.27337333333333,1.71077815338573
"chr3","EviAnn","gene",104652022,104664531,".","+",".","LOC_00004082","geneID=LOC_00004082","protein_coding","arx:_Aristaless-related_homeobox_protein_(Danio_rerio)",1539,0,15.1572,0,5.0524,2.33696886223949
"chr3","EviAnn","gene",104672348,104984406,".","-",".","LOC_00004083","geneID=LOC_00004083","protein_coding","POLA1:_DNA_polymerase_alpha_catalytic_subunit_(Homo_sapiens)",4504.5,0,5.63772,0,1.87924,0.910149326842627
"chr3","EviAnn","gene",104993881,105041667,".","+",".","LOC_00004085","geneID=LOC_00004085","protein_coding","Pcyt1b:_Choline-phosphate_cytidylyltransferase_B_(Mus_musculus)",1152,9.65745,0,0,3.21915,1.68667980241803
"chr3","EviAnn","gene",105221593,105241541,".","-",".","LOC_00004089","geneID=LOC_00004089","protein_coding","Zfx:_Zinc_finger_X-chromosomal_protein_(Mus_musculus)",2085,0,1.54954,0,0.516513333333333,-0.953122503424139
"chr3","EviAnn","gene",105242852,105267491,".","-",".","LOC_00004090","geneID=LOC_00004090","protein_coding","EIF2S3:_Eukaryotic_translation_initiation_factor_2_subunit_3_(Gallus_gallus)",1396.39,116.052,37.8372,84.8019,79.5637,6.31403846315972
"chr3","EviAnn","gene",105271846,105310435,".","+",".","LOC_00004091","geneID=LOC_00004091","protein_coding","Klhl15:_Kelch-like_protein_15_(Rattus_norvegicus)",1815,138.502,59.8226,118.615,105.646533333333,6.72310161748426
"chr3","EviAnn","gene",105301702,105342595,".","-",".","LOC_00004092","geneID=LOC_00004092","protein_coding","Uncharacterized_protein_CXorf58_homolog_(Mus_musculus)",1008,5.65606,0,9.73386,5.12997333333333,2.35895132642341
"chr3","EviAnn","gene",105352906,105370710,".","+",".","LOC_00004095","geneID=LOC_00004095","protein_coding","function_unknown",378,44.2977,19.5428,77.6498,47.1634333333333,5.55959684019146
"chr3","EviAnn","gene",105377671,105400653,".","-",".","LOC_00004096","geneID=LOC_00004096","protein_coding","SAT1:_Diamine_acetyltransferase_1_(Gallus_gallus)",291,70.0213,218.396,0,96.1391,6.58705139272957
"chr3","EviAnn","gene",105395681,105429441,".","+",".","LOC_00004097","geneID=LOC_00004097","protein_coding","ACOT9:_Acyl-coenzyme_A_thioesterase_9,_mitochondrial_(Bos_taurus)",267,41.1727,3.55727,0,14.90999,3.89820738490609
"chr3","EviAnn","gene",105433718,105445078,".","-",".","LOC_00004098","geneID=LOC_00004098","protein_coding","Prdx4:_Peroxiredoxin-4_(Mus_musculus)",772.8,0,39.1624,5.83043,14.99761,3.9066607078838
"chr3","EviAnn","gene",106536298,106585042,".","-",".","LOC_00004102","geneID=LOC_00004102","protein_coding","MBTPS2:_Membrane-bound_transcription_factor_site-2_protease_(Cricetulus_griseus)",1338,16.2455,10.5061,6.97675,11.2427833333333,3.4909273372171
"chr3","EviAnn","gene",107199743,107261974,".","+",".","LOC_00004106","geneID=LOC_00004106","protein_coding","Rps6ka3:_Ribosomal_protein_S6_kinase_alpha-3_(Mus_musculus)",2229,101.463,69.3103,106.74,92.5044333333333,6.53145060424331
"chr3","EviAnn","gene",107395803,107439228,".","+",".","LOC_00004109","geneID=LOC_00004109","protein_coding","BCLAF3:_BCLAF1_and_THRAP3_family_member_3_(Homo_sapiens)",1802.62,0,9.79643,3.25378,4.35007,2.12103861655684
"chr3","EviAnn","gene",107684618,107685672,".","-",".","LOC_00004111","geneID=LOC_00004111","protein_coding","function_unknown",210,748.417,295.113,60.424,367.984666666667,8.52350184251127
"chr3","EviAnn","gene",107704357,107820268,".","+",".","LOC_00004112","geneID=LOC_00004112","protein_coding","MAP3K15:_Mitogen-activated_protein_kinase_kinase_kinase_15_(Homo_sapiens)",862.078,20.4605,32.9738,4.7147,19.383,4.27671997576245
"chr3","EviAnn","gene",107820033,107851346,".","-",".","LOC_00004113","geneID=LOC_00004113","protein_coding","PDHA1:_Pyruvate_dehydrogenase_E1_component_subunit_alpha,_somatic_form,_mitochondrial_(Bos_taurus)",1284,17.0313,25.7118,18.2896,20.3442333333333,4.34654800876968
"chr3","EviAnn","gene",107820730,107851320,".","-",".","LOC_00004114","geneID=LOC_00004114","protein_coding","F52C9.6:_Putative_uncharacterized_transposon-derived_protein_F52C9.6_(Caenorhabditis_elegans)",1221,92.2405,64.1869,28.2283,61.5519,5.94373148576883
"chr3","EviAnn","gene",107973169,108034761,".","+",".","LOC_00004115","geneID=LOC_00004115","protein_coding","Adgrg2:_Adhesion_G-protein_coupled_receptor_G2_(Mus_musculus)",3831,0,2.22345,0,0.74115,-0.432162538380782
"chr3","EviAnn","gene",108042804,108116033,".","+",".","LOC_00004116","geneID=LOC_00004116","protein_coding","Phka2:_Phosphorylase_b_kinase_regulatory_subunit_alpha,_liver_isoform_(Mus_musculus)",3523.5,0,4.11198,0,1.37066,0.454870746794344
"chr3","EviAnn","gene",108234256,108343755,".","-",".","LOC_00004119","geneID=LOC_00004119","protein_coding","CDKL5:_Cyclin-dependent_kinase-like_5_(Homo_sapiens)",2254.88,0,14.7747,0,4.9249,2.30009443097129
"chr3","EviAnn","gene",108403648,108464500,".","+",".","LOC_00004120","geneID=LOC_00004120","protein_coding","SCML2:_Sex_comb_on_midleg-like_protein_2_(Homo_sapiens)",1812,0,9.35095,0,3.11698333333333,1.64015044082095
"chr3","EviAnn","gene",108655736,108676076,".","-",".","LOC_00004122","geneID=LOC_00004122","protein_coding","BEND2:_BEN_domain-containing_protein_2_(Homo_sapiens)",1752,0,1.94613,0,0.64871,-0.624354416454616
"chr3","EviAnn","gene",108687733,108770990,".","-",".","LOC_00004123","geneID=LOC_00004123","protein_coding","NHS:_Actin_remodeling_regulator_NHS_(Homo_sapiens)",4431,1087.1,777.261,733.979,866.113333333333,9.75841200772896
"chr3","EviAnn","gene",109106625,109220268,".","-",".","LOC_00004124","geneID=LOC_00004124","protein_coding","REPS2:_RalBP1-associated_Eps_domain-containing_protein_2_(Homo_sapiens)",1254,43.7539,16.8475,28.4193,29.6735666666667,4.89110643940211
"chr3","EviAnn","gene",109237652,109261109,".","-",".","LOC_00004125","geneID=LOC_00004125","protein_coding","TXLNG:_Gamma-taxilin_(Homo_sapiens)",1611,6.5865,11.5563,10.7971,9.64663333333333,3.27002553090269
"chr3","EviAnn","gene",109255990,109261120,".","+",".","LOC_00004126","geneID=LOC_00004126","protein_coding","function_unknown",357,439.554,323.705,813.266,525.508333333333,9.03756983191337
"chr3","EviAnn","gene",109261317,109388436,".","+",".","LOC_00004127","geneID=LOC_00004127","protein_coding","CTPS2:_CTP_synthase_2_(Gallus_gallus)",2013,5.15175,11.0673,0,5.40635,2.43465491307854
"chr3","EviAnn","gene",109261354,109279006,".","-",".","LOC_00004128","geneID=LOC_00004128","protein_coding","Syap1:_Synapse-associated_protein_1_(Mus_musculus)",1068,31.6751,28.4615,33.672,31.2695333333333,4.96668578352321
"chr3","EviAnn","gene",109524775,109529496,".","-",".","LOC_00004130","geneID=LOC_00004130","protein_coding","function_unknown",495,304.182,561.134,477.682,447.666,8.8062789402385
"chr3","EviAnn","gene",109852434,109867047,".","-",".","LOC_00004134","geneID=LOC_00004134","protein_coding","ZRSR2P1:_U2_small_nuclear_ribonucleoprotein_auxiliary_factor_35_kDa_subunit-related_protein_1_(Homo_sapiens)",1248,39.5972,37.9676,57.2157,44.9268333333333,5.48950547201026
"chr3","EviAnn","gene",110337829,110365604,".","+",".","LOC_00004142","geneID=LOC_00004142","protein_coding","FANCB:_Fanconi_anemia_group_B_protein_(Homo_sapiens)",1695.75,0,15.8309,0,5.27696666666667,2.39970887040111
"chr3","EviAnn","gene",110905904,111060967,".","+",".","LOC_00004147","geneID=LOC_00004147","protein_coding","Gpm6b:_Neuronal_membrane_glycoprotein_M6-b_(Mus_musculus)",609,53.8179,18.8174,0,24.2117666666667,4.5976364475926
"chr3","EviAnn","gene",111067079,111110299,".","-",".","LOC_00004148","geneID=LOC_00004148","protein_coding","OFD1:_Centriole_and_centriolar_satellite_protein_OFD1_(Homo_sapiens)",3057,0,5.64263,0,1.88087666666667,0.911405251188613
"chr3","EviAnn","gene",111121368,111133141,".","-",".","LOC_00004149","geneID=LOC_00004149","protein_coding","RAB9A:_Ras-related_protein_Rab-9A_(Homo_sapiens)",606,433.488,350.547,422.177,402.070666666667,8.65130527697442
"chr3","EviAnn","gene",111140873,111148546,".","-",".","LOC_00004150","geneID=LOC_00004150","protein_coding","TCEANC:_Transcription_elongation_factor_A_N-terminal_and_central_domain-containing_protein_(Macaca_fascicularis)",1062,0,4.59609,0,1.53203,0.615444548194635
"chr3","EviAnn","gene",111613109,111626555,".","-",".","LOC_00004153","geneID=LOC_00004153","protein_coding","TLR7:_Toll-like_receptor_7_(Homo_sapiens)",3156.03,90.6676,69.7901,34.5466,65.0014333333333,6.02239962595296
"chr3","EviAnn","gene",111629293,111669306,".","-",".","LOC_00004154","geneID=LOC_00004154","protein_coding","Prps2:_Ribose-phosphate_pyrophosphokinase_2_(Rattus_norvegicus)",888,13.1963,5.72282,5.68366,8.20092666666667,3.03578693678805
"chr3","EviAnn","gene",112245506,112555802,".","+",".","LOC_00004157","geneID=LOC_00004157","protein_coding","Arhgap6:_Rho_GTPase-activating_protein_6_(Mus_musculus)",1530,0,31.7759,0,10.5919666666667,3.40489858193456
"chr3","EviAnn","gene",112451966,112456732,".","-",".","LOC_00004159","geneID=LOC_00004159","protein_coding","Amelx:_Amelogenin,_X_isoform_(Rattus_norvegicus)",588,22.6017,9.88441,29.355,20.6137033333333,4.36553180891932
"chr3","EviAnn","gene",113231238,113314159,".","-",".","LOC_00004162","geneID=LOC_00004162","protein_coding","WWC3:_Protein_WWC3_(Homo_sapiens)",3634,0,2.37773,0,0.792576666666667,-0.33537759967306
"chr3","EviAnn","gene",113370050,113552077,".","-",".","LOC_00004164","geneID=LOC_00004164","protein_coding","SHROOM2:_Protein_Shroom2_(Homo_sapiens)",3377.25,0,0.796424,0,0.265474666666667,-1.91335389870973
"chr3","EviAnn","gene",113568748,113598363,".","+",".","LOC_00004165","geneID=LOC_00004165","protein_coding","Gpr143:_G-protein_coupled_receptor_143_(Mus_musculus)",1035,0,6.88685,0,2.29561666666667,1.19888175382957
"chr3","EviAnn","gene",114615358,114650076,".","+",".","LOC_00004168","geneID=LOC_00004168","protein_coding","PNPLA4:_Patatin-like_phospholipase_domain-containing_protein_4_(Homo_sapiens)",649,0,12.6358,0,4.21193333333333,2.07448260150357
"chr3","EviAnn","gene",115173119,115219759,".","+",".","LOC_00004173","geneID=LOC_00004173","protein_coding","function_unknown",936,202.034,219.231,282.141,234.468666666667,7.8732513301489
"chr3","EviAnn","gene",115760064,116065126,".","+",".","LOC_00004175","geneID=LOC_00004175","protein_coding","NLGN4X:_Neuroligin-4,_X-linked_(Homo_sapiens)",2298,0,9.21554,0,3.07184666666667,1.6191062047438
"chr3","EviAnn","gene",117305425,117313778,".","-",".","LOC_00004176","geneID=LOC_00004176","protein_coding","function_unknown",474,139.178,353.906,67.1601,186.748033333333,7.54494923966909
"chr3","EviAnn","gene",118582189,118613004,".","-",".","LOC_00004184","geneID=LOC_00004184","protein_coding","GYG2:_Glycogenin-2_(Homo_sapiens)",1245.75,0,2.86463,0,0.954876666666667,-0.0666136904079723
"chr3","EviAnn","gene",118856658,118954066,".","+",".","LOC_00004187","geneID=LOC_00004187","protein_coding","function_unknown",600,131.849,182.477,209.297,174.541,7.4474221577217
"chr3","EviAnn","gene",118858976,119055680,".","+",".","LOC_00004186","geneID=LOC_00004186","protein_coding","DHRSX:_Polyprenol_dehydrogenase_(Homo_sapiens)",573,187.47,225.603,162.426,191.833,7.58370711055392
"chr3","EviAnn","gene",118935727,118966820,".","+",".","LOC_00004189","geneID=LOC_00004189","protein_coding","function_unknown",603,21.8236,162.124,75.5771,86.5082333333333,6.43476554120788
"chr3","EviAnn","gene",118935727,118980235,".","+",".","LOC_00004190","geneID=LOC_00004190","protein_coding","function_unknown",252,3053.36,4083.92,4172.39,3769.89,11.8803067129916
"chr3","EviAnn","gene",119266833,119281671,".","-",".","LOC_00004194","geneID=LOC_00004194","protein_coding","AKAP17A:_A-kinase_anchor_protein_17A_(Homo_sapiens)",1247,0,6.51258,6.49897,4.33718333333333,2.11675842740684
"chr3","EviAnn","gene",119288860,119308230,".","+",".","LOC_00004195","geneID=LOC_00004195","protein_coding","P2RY8:_P2Y_purinoceptor_8_(Gallus_gallus)",1065,0,4.58054,0,1.52684666666667,0.610555186989458
"chr3","EviAnn","gene",119322651,119355637,".","+",".","LOC_00004196","geneID=LOC_00004196","protein_coding","P2RY8:_P2Y_purinoceptor_8_(Gallus_gallus)",1065,0,9.16108,0,3.05369333333333,1.61055518698946
"chr3","EviAnn","gene",119379703,119414592,".","+",".","LOC_00004197","geneID=LOC_00004197","protein_coding","ASMTL:_Probable_bifunctional_dTTP/UTP_pyrophosphatase/methyltransferase_protein_(Homo_sapiens)",963,5.97603,3.69316,5.14414,4.93777666666667,2.30386158553317
"chr3","EviAnn","gene",119413678,119422494,".","-",".","LOC_00004198","geneID=LOC_00004198","protein_coding","pol:_RNA-directed_DNA_polymerase_from_mobile_element_jockey_(Drosophila_melanogaster)",792,98.9461,132.36,118.168,116.491366666667,6.86407922852799
"chr3","EviAnn","gene",119422354,119431768,".","+",".","LOC_00004199","geneID=LOC_00004199","protein_coding","SLC25A6:_ADP/ATP_translocase_3_(Homo_sapiens)",897,13.0335,0,28.0651,13.6995333333333,3.77605484433939
"chr3","EviAnn","gene",120233266,120252109,".","-",".","LOC_00004202","geneID=LOC_00004202","protein_coding","SHOX:_Short_stature_homeobox_protein_(Homo_sapiens)",918,0,21.9627,0,7.3209,2.87202101814348
"chr3","EviAnn","gene",120573190,120620684,".","+",".","LOC_00004203","geneID=LOC_00004203","protein_coding","PPP2R3B:_Serine/threonine-protein_phosphatase_2A_regulatory_subunit_B''_subunit_beta_(Homo_sapiens)",1286.07,59.4992,61.5286,48.1038,56.3772,5.81703992245115
"chr3","EviAnn","gene",120573202,120583873,".","+",".","LOC_00004204","geneID=LOC_00004204","protein_coding","function_unknown",540,63.7441,0,0,21.2480333333333,4.40925740994712
"chr3","EviAnn","gene",120617431,120703761,".","-",".","LOC_00004205","geneID=LOC_00004205","protein_coding","Stag2:_Cohesin_subunit_SA-2_(Mus_musculus)",3594,1.38734,0,2.37596,1.25443333333333,0.327035800978194
"chr3","EviAnn","gene",120704013,120721663,".","+",".","LOC_00004206","geneID=LOC_00004206","protein_coding","GTPBP6:_Putative_GTP-binding_protein_6_(Homo_sapiens)",1092,0,12.5609,2.84394,5.13494666666667,2.36034929229126
"chr3","EviAnn","gene",120722547,120737432,".","-",".","LOC_00004207","geneID=LOC_00004207","protein_coding","PLCXD1:_PI-PLC_X_domain-containing_protein_1_(Homo_sapiens)",957,72.2574,41.7249,67.3856,60.4559666666667,5.91781282734128
"chr3","EviAnn","gene",120800936,120851829,".","-",".","LOC_00004210","geneID=LOC_00004210","protein_coding","JADE3:_Protein_Jade-3_(Homo_sapiens)",1089.13,41.2649,9.77285,20.2887,23.7754833333333,4.5714027649118
"chr3","EviAnn","gene",120855803,120871313,".","-",".","LOC_00004211","geneID=LOC_00004211","protein_coding","RP2:_Protein_XRP2_(Gallus_gallus)",1041,5.44237,4.47454,23.4095,11.1088033333333,3.47363150944969
"chr3","EviAnn","gene",120964356,120989842,".","-",".","LOC_00004212","geneID=LOC_00004212","protein_coding","CHST7:_Carbohydrate_sulfotransferase_7_(Homo_sapiens)",1500,53.5139,150.564,150.064,118.0473,6.88322123412691
"chr3","EviAnn","gene",121065952,121144724,".","+",".","LOC_00004214","geneID=LOC_00004214","protein_coding","Cyfip1:_Cytoplasmic_FMR1-interacting_protein_1_(Mus_musculus)",3756,3.97412,5.67516,6.8056,5.48496,2.45548109956884
"chr3","EviAnn","gene",121112044,121112709,".","-",".","LOC_00004215","geneID=LOC_00004215","protein_coding","FNDC9:_Fibronectin_type_III_domain-containing_protein_9_(Homo_sapiens)",666,648.289,349.56,346.182,448.010333333333,8.80738819812196
"chr3","EviAnn","gene",121134270,121209290,".","-",".","LOC_00004216","geneID=LOC_00004216","protein_coding","NIPA2:_Magnesium_transporter_NIPA2_(Pongo_abelii)",711,218.63,210.682,279.377,236.229666666667,7.88404634530265
"chr3","EviAnn","gene",121174503,121209577,".","-",".","LOC_00004217","geneID=LOC_00004217","protein_coding","NIPA1:_Magnesium_transporter_NIPA1_(Homo_sapiens)",996,200.829,218.54,240.231,219.866666666667,7.78048508782895
"chr3","EviAnn","gene",121242084,121373443,".","+",".","LOC_00004218","geneID=LOC_00004218","protein_coding","HERC2:_E3_ubiquitin-protein_ligase_HERC2_(Homo_sapiens)",14322,1.67921,9.4742,7.18093,6.11144666666667,2.61151392698071
"chr3","EviAnn","gene",121455934,121458710,".","+",".","LOC_00004220","geneID=LOC_00004220","protein_coding","function_unknown",495,14.4848,89.2714,0,34.5854,5.11209123700229
"chr3","EviAnn","gene",123279044,123338729,".","+",".","LOC_00004225","geneID=LOC_00004225","protein_coding","UBE3A:_Ubiquitin-protein_ligase_E3A_(Homo_sapiens)",2387,0,9.887,0,3.29566666666667,1.72057033151814
"chr3","EviAnn","gene",123348144,123371594,".","-",".","LOC_00004226","geneID=LOC_00004226","protein_coding","Cyclic_nucleotide-gated_channel_cone_photoreceptor_subunit_alpha_(Gallus_gallus)",2086.5,0,15.4689,11.0256,8.8315,3.14265849549246
"chr3","EviAnn","gene",123523684,123543393,".","-",".","LOC_00004228","geneID=LOC_00004228","protein_coding","function_unknown",735,108.88,43.7587,28.9225,60.5204,5.91934961773794
"chr3","EviAnn","gene",123543482,123659352,".","+",".","LOC_00004229","geneID=LOC_00004229","protein_coding","TMEM131:_Transmembrane_protein_131_(Homo_sapiens)",3484.15,0,12.7723,5.74822,6.17350666666667,2.62609019983182
"chr3","EviAnn","gene",123690335,123816924,".","-",".","LOC_00004232","geneID=LOC_00004232","protein_coding","Inpp4a:_Inositol_polyphosphate-4-phosphatase_type_I_A_(Rattus_norvegicus)",1629,6.50538,1.71877,0,2.74138333333333,1.45490407731776
"chr3","EviAnn","gene",123694353,123717703,".","-",".","LOC_00004233","geneID=LOC_00004233","protein_coding","function_unknown",417,18.8514,16.6725,0,11.8413,3.56575557117501
"chr3","EviAnn","gene",123833781,123849033,".","+",".","LOC_00004235","geneID=LOC_00004235","protein_coding","Unc50:_Protein_unc-50_homolog_(Mus_musculus)",430.344,125.607,61.3332,161.356,116.098733333333,6.85920842189477
"chr3","EviAnn","gene",123846687,123851586,".","-",".","LOC_00004237","geneID=LOC_00004237","protein_coding","function_unknown",111,895.159,0,1534.98,810.046333333333,9.66186061994295
"chr3","EviAnn","gene",123849756,123937770,".","-",".","LOC_00004236","geneID=LOC_00004236","protein_coding","MGAT4A:_Alpha-1,3-mannosyl-glycoprotein_4-beta-N-acetylglucosaminyltransferase_A_(Gallus_gallus)",1608,3.30011,2.84058,5.6641,3.93493,1.97633797129792
"chr3","EviAnn","gene",124106918,124115476,".","+",".","LOC_00004241","geneID=LOC_00004241","protein_coding","LIPT1:_Lipoyl_amidotransferase_LIPT1,_mitochondrial_(Bos_taurus)",1119,234.821,151.114,158.948,181.627666666667,7.50484016951052
"chr3","EviAnn","gene",124112571,124128052,".","-",".","LOC_00004242","geneID=LOC_00004242","protein_coding","Mitd1:_MIT_domain-containing_protein_1_(Rattus_norvegicus)",369,138.395,142.71,283.054,188.053,7.55499551157756
