Chromosome	Source	Type	Start	Stop	Score	Strand	Phase	Name	GeneID	BioType	Function	Length	SRR2889295	SRR2889296	SRR2889297
NC_052545.1	Gnomon	gene	12440637	12442992	.	+	.	gene-LOC107054646	Name=LOC107054646	lncRNA	Dbxref=CGNC:77619,GeneID:107054646	NA	NA	NA	NA
NC_052545.1	Gnomon	gene	12444459	12472469	.	-	.	gene-SLX4	Name=SLX4	protein_coding	Dbxref=CGNC:5769,GeneID:416665	5263.81	2.63637	2.76596	2.6513
NC_052545.1	BestRefSeq	gene	12479360	12497546	.	-	.	gene-TRAP1	Name=TRAP1	protein_coding	Dbxref=CGNC:5806,GeneID:416666	2115	38.9468	42.8626	36.694
NC_052545.1	Gnomon	gene	12499932	12578030	.	-	.	gene-CREBBP	Name=CREBBP	protein_coding	Dbxref=CGNC:5868,GeneID:416667	7266.78	9.0254	8.94944	8.03731
NC_052545.1	Gnomon	gene	12578102	12590940	.	+	.	gene-LOC112533474	Name=LOC112533474	protein_coding	Dbxref=CGNC:86111,GeneID:112533474	1140	0	0	0
NC_052545.1	BestRefSeq%2CGnomon	gene	12596671	12655880	.	-	.	gene-ADCY9	Name=ADCY9	protein_coding	Dbxref=CGNC:5882,GeneID:395339	4027.65	19.3461	17.845	18.6399
NC_052545.1	Gnomon	gene	12655218	12657809	.	+	.	gene-LOC124417193	Name=LOC124417193	protein_coding	Dbxref=GeneID:124417193	942	0	0	0
NC_052545.1	Gnomon	gene	12657818	12662606	.	+	.	gene-LOC121111818	Name=LOC121111818	lncRNA	Dbxref=CGNC:91673,GeneID:121111818	NA	NA	NA	NA
NC_052545.1	Gnomon	gene	12661205	12662354	.	-	.	gene-LOC124417194	Name=LOC124417194	lncRNA	Dbxref=GeneID:124417194	NA	NA	NA	NA
NC_052545.1	BestRefSeq%2CGnomon	gene	12664947	12686513	.	-	.	gene-SRL	Name=SRL	protein_coding	Dbxref=CGNC:5885,GeneID:396269	1459.44	13.5141	18.8173	17.1192
NC_052545.1	Gnomon	gene	12687200	12694230	.	-	.	gene-TFAP4	Name=TFAP4	protein_coding	Dbxref=CGNC:26261,GeneID:430233	922.931	10.2791	14.408	13.9797
NC_052545.1	Gnomon	gene	12697152	12701952	.	+	.	gene-GLIS2	Name=GLIS2	protein_coding	Dbxref=CGNC:49007,GeneID:374023	1536	9.70516	9.949	12.807
NC_052545.1	Gnomon	gene	12702545	12704335	.	-	.	gene-PAM16	Name=PAM16	protein_coding	Dbxref=CGNC:50316,GeneID:416669	471	39.833	40.3443	44.4655
NC_052545.1	BestRefSeq	gene	12704532	12740006	.	-	.	gene-CORO7	Name=CORO7	protein_coding	Dbxref=CGNC:50317,GeneID:416670	2772	7.30097	9.45281	8.91427
NC_052545.1	Gnomon	gene	12711551	12719007	.	+	.	gene-VASN	Name=VASN	protein_coding	Dbxref=CGNC:62389,GeneID:101749629	2086.12	7.31972	8.0267	7.63478
NC_052545.1	Gnomon	gene	12740542	12752597	.	+	.	gene-DNAJA3	Name=DNAJA3	protein_coding	Dbxref=CGNC:5915,GeneID:416671	1481.04	34.7013	29.226	32.5307
NC_052545.1	BestRefSeq	gene	12752246	12757166	.	-	.	gene-NMRAL1	Name=NMRAL1	protein_coding	Dbxref=CGNC:5919,GeneID:416672	891	0.714629	0.713859	1.22143
NC_052545.1	Gnomon	gene	12758300	12772886	.	+	.	gene-NLRC3	Name=NLRC3	protein_coding	Dbxref=CGNC:5928,GeneID:416673	3247	0	0.058096	0
NC_052545.1	BestRefSeq%2CGnomon	gene	12774716	12830825	.	-	.	gene-CLUAP1	Name=CLUAP1	protein_coding	Dbxref=CGNC:10078,GeneID:426077	1242	4.21056	6.24161	7.18306
NC_052545.1	BestRefSeq%2CGnomon	gene	12835139	12839392	.	+	.	gene-LOC772096	Name=LOC772096	protein_coding	Dbxref=CGNC:57277,GeneID:772096	1444.5	0	0	0
NC_052545.1	Gnomon	gene	12840456	12856247	.	-	.	gene-ANKS3	Name=ANKS3	protein_coding	Dbxref=CGNC:406,GeneID:769431	1971	3.69615	2.6231	3.4819
NC_052545.1	Gnomon	gene	12856383	12940588	.	+	.	gene-DNAAF8	Name=DNAAF8	protein_coding	Dbxref=CGNC:64744,GeneID:100858336	5052	0.796108	0.557451	0.570264
NC_052545.1	Gnomon	gene	12918046	12944668	.	-	.	gene-LOC121106802	Name=LOC121106802	lncRNA	Dbxref=CGNC:86683,GeneID:121106802	NA	NA	NA	NA
NC_052545.1	Gnomon	gene	12945289	12959963	.	-	.	gene-SBK1	Name=SBK1	protein_coding	Dbxref=CGNC:10570,GeneID:426442	1275	0	0.170142	0.174455
NC_052545.1	Gnomon	gene	12962568	13010135	.	+	.	gene-XPO6	Name=XPO6	protein_coding	Dbxref=CGNC:50245,GeneID:416410	3360.59	8.44943	11.2834	9.72541
NC_052545.1	BestRefSeq	gene	13010964	13012307	.	+	.	gene-NME4	Name=NME4	protein_coding	Dbxref=CGNC:49548,GeneID:395915	561	3021.11	3124.6	3446.71
NC_052545.1	Gnomon	gene	13012796	13018628	.	+	.	gene-DECR2	Name=DECR2	protein_coding	Dbxref=CGNC:64675,GeneID:100858408	1049.8	129.212	116.059	139.049
NC_052545.1	Gnomon	gene	13018995	13061328	.	+	.	gene-RAB11FIP3	Name=RAB11FIP3	protein_coding	Dbxref=CGNC:65736,GeneID:100857269	1487.69	11.7744	11.5104	15.7752
NC_052545.1	Gnomon	gene	13062841	13071737	.	+	.	gene-SEPTIN12	Name=SEPTIN12	protein_coding	Dbxref=CGNC:16591,GeneID:416408	1430.01	1.79709	2.30191	1.71146
NC_052545.1	Gnomon	gene	13071578	13072676	.	+	.	gene-LOC100857467	Name=LOC100857467	protein_coding	Dbxref=CGNC:65555,GeneID:100857467	864	4.44894	6.17245	5.32375
NC_052545.1	Gnomon	gene	13073591	13078677	.	+	.	gene-PITPNC1L	Name=PITPNC1L	protein_coding	Dbxref=CGNC:84461,GeneID:427652	991.174	2.09987	1.64359	2.72108
NC_052545.1	Gnomon	gene	13078680	13081367	.	-	.	gene-MSS51	Name=MSS51	protein_coding	Dbxref=CGNC:1867,GeneID:769454	1329	0	0.299733	0
NC_052545.1	Gnomon	gene	13080576	13105307	.	+	.	gene-CFAP70	Name=CFAP70	protein_coding	Dbxref=CGNC:1833,GeneID:769473	3318	0.335799	0.616047	0.562115
NC_052545.1	Gnomon	gene	13105408	13133414	.	+	.	gene-WDR90	Name=WDR90	protein_coding	Dbxref=CGNC:1819,GeneID:416407	5526	4.65282	5.00962	2.73047
NC_052545.1	Gnomon	gene	13115907	13116336	.	-	.	gene-LOC121106804	Name=LOC121106804	lncRNA	Dbxref=CGNC:86685,GeneID:121106804	NA	NA	NA	NA
NC_052545.1	BestRefSeq%2CGnomon	gene	13133682	13145899	.	+	.	gene-RHOT2	Name=RHOT2	protein_coding	Dbxref=CGNC:53154,GeneID:427651	1857	7.46974	5.90657	7.11022
NC_052545.1	BestRefSeq%2CGnomon	gene	13147900	13152615	.	+	.	gene-RHBDL1	Name=RHBDL1	protein_coding	Dbxref=CGNC:25413,GeneID:429205	1006.5	0	0	0
NC_052545.1	BestRefSeq%2CGnomon	gene	13152959	13156780	.	+	.	gene-STUB1	Name=STUB1	protein_coding	Dbxref=CGNC:695,GeneID:426918	945	19.1021	23.3354	31.88
NC_052545.1	BestRefSeq	gene	13156430	13156539	.	-	.	gene-MIR6643	Name=MIR6643	miRNA	Dbxref=CGNC:71804,GeneID:102465376,miRBase:MI0022462	NA	NA	NA	NA
NC_052545.1	BestRefSeq	gene	13157224	13158960	.	-	.	gene-JMJD8	Name=JMJD8	protein_coding	Dbxref=CGNC:52936,GeneID:426917	786	23.568	23.8202	25.8945
NC_052545.1	BestRefSeq%2CGnomon	gene	13159108	13167090	.	-	.	gene-WDR24	Name=WDR24	protein_coding	Dbxref=CGNC:1751,GeneID:416406	2204.44	8.62382	8.89874	8.97785
NC_052545.1	BestRefSeq	gene	13165987	13178950	.	-	.	gene-FBXL16	Name=FBXL16	protein_coding	Dbxref=CGNC:1744,GeneID:416405	1512	0	0	0.26597
NC_052545.1	Gnomon	gene	13183239	13186735	.	+	.	gene-METRN	Name=METRN	protein_coding	Dbxref=CGNC:66535,GeneID:427650	876	2.43102	1.94273	2.99193
NC_052545.1	BestRefSeq%2CGnomon	gene	13189994	13191890	.	+	.	gene-FAM173A	Name=FAM173A	protein_coding	Dbxref=CGNC:14542,GeneID:416404	643.742	26.0213	33.8766	33.4306
NC_052545.1	Gnomon	gene	13192383	13206383	.	-	.	gene-CCDC78	Name=CCDC78	protein_coding	Dbxref=CGNC:1726,GeneID:769634	1594	0	0	0
NC_052545.1	Gnomon	gene	13211109	13214093	.	+	.	gene-IGFALS	Name=IGFALS	protein_coding	Dbxref=CGNC:1657,GeneID:427649	1833	9.36476	6.62118	11.1941
NC_052545.1	BestRefSeq	gene	13215160	13219519	.	-	.	gene-NUBP2	Name=NUBP2	protein_coding	Dbxref=CGNC:1652,GeneID:416402	819	4.74627	7.11185	6.76349
NC_052545.1	Gnomon	gene	13219057	13227211	.	+	.	gene-SPSB3	Name=SPSB3	protein_coding	Dbxref=CGNC:1629,GeneID:416401	1068	11.7423	10.4534	9.14027
NC_052545.1	Gnomon	gene	13229353	13236456	.	-	.	gene-EME2	Name=EME2	protein_coding	Dbxref=CGNC:1621,GeneID:416400	1230	2.29231	2.45327	1.34142
NC_052545.1	BestRefSeq	gene	13236567	13239842	.	+	.	gene-NME3	Name=NME3	protein_coding	Dbxref=CGNC:66258,GeneID:416399	552	10.0486	6.11089	11.2434
NC_052545.1	Gnomon	gene	13240365	13241115	.	-	.	gene-LOC121106803	Name=LOC121106803	lncRNA	Dbxref=CGNC:86684,GeneID:121106803	NA	NA	NA	NA
NC_052545.1	BestRefSeq%2CGnomon	gene	13241011	13266246	.	+	.	gene-UBN1	Name=UBN1	protein_coding	Dbxref=CGNC:1588,GeneID:416398	3090.07	2.23106	2.3807	2.28226
NC_052545.1	Gnomon	gene	13267141	13288245	.	-	.	gene-PPL	Name=PPL	protein_coding	Dbxref=CGNC:49897,GeneID:408044	5292	0.41399	0.861417	0.634379
NC_052545.1	Gnomon	gene	13301950	13332443	.	+	.	gene-LOC100857632	Name=LOC100857632	protein_coding	Dbxref=CGNC:65400,GeneID:100857632	2187	0	0	0
NC_052545.1	Gnomon	gene	13338013	13373729	.	+	.	gene-SEC14L5	Name=SEC14L5	protein_coding	Dbxref=CGNC:1504,GeneID:416396	2133	0.536029	0.535391	1.09631
NC_052545.1	Gnomon	gene	13374080	13384384	.	-	.	gene-NAGPA	Name=NAGPA	protein_coding	Dbxref=CGNC:1480,GeneID:416395	1773	5.56418	5.88457	6.13866
NC_052545.1	Gnomon	gene	13384357	13404409	.	+	.	gene-ALG1	Name=ALG1	protein_coding	Dbxref=CGNC:50243,GeneID:416393	1389	5.28351	5.45003	7.43815
NC_052545.1	Gnomon	gene	13384656	13391693	.	-	.	gene-C16orf89	Name=C16orf89	protein_coding	Dbxref=CGNC:50244,GeneID:416394	951	0	0	0
NC_052545.1	BestRefSeq	gene	13401865	13406292	.	-	.	gene-EEF2KMT	Name=EEF2KMT	protein_coding	Dbxref=CGNC:50242,GeneID:416392	1017	7.13171	6.10614	6.05592
NC_052545.1	BestRefSeq	gene	13406336	13408463	.	+	.	gene-NDUFB6	Name=NDUFB6	protein_coding	Dbxref=CGNC:1444,GeneID:416391	387	43.3952	39.69	51.0167
NC_052545.1	Gnomon	gene	13412057	13460741	.	+	.	gene-CAPN15	Name=CAPN15	protein_coding	Dbxref=CGNC:1433,GeneID:416389	3419.49	8.24319	10.3919	8.3255
NC_052545.1	Gnomon	gene	13446783	13447471	.	-	.	gene-LOC121106806	Name=LOC121106806	lncRNA	Dbxref=CGNC:86687,GeneID:121106806	NA	NA	NA	NA
NC_052545.1	Gnomon	gene	13470106	13471189	.	+	.	gene-LOC121106807	Name=LOC121106807	lncRNA	Dbxref=CGNC:86688,GeneID:121106807	NA	NA	NA	NA
NC_052545.1	Gnomon	gene	13484113	13501335	.	+	.	gene-PRR35	Name=PRR35	protein_coding	Dbxref=CGNC:50240,GeneID:416388	2553	0	0	0
NC_052545.1	Gnomon	gene	13505451	13508477	.	+	.	gene-NHLRC4	Name=NHLRC4	protein_coding	Dbxref=CGNC:77625,GeneID:107054652	1056	0	0	0
NC_052545.1	Gnomon	gene	13508793	13539451	.	+	.	gene-PIGQ	Name=PIGQ	protein_coding	Dbxref=CGNC:1408,GeneID:770171	1585.68	4.3153	2.81248	2.88077
NC_052545.1	BestRefSeq%2CGnomon	gene	13543506	13568655	.	+	.	gene-RAB40C	Name=RAB40C	protein_coding	Dbxref=CGNC:66637,GeneID:769960	751.007	3.81287	4.81166	5.68667
NC_052545.1	Gnomon	gene	13570289	13573148	.	+	.	gene-WFIKKN1	Name=WFIKKN1	protein_coding	Dbxref=CGNC:20,GeneID:429301	1731	1.00793	0.671164	0.572876
NC_052545.1	tRNAscan-SE	gene	13575784	13575854	.	-	.	gene-TRNAG-CCC-4	Name=TRNAG-CCC	tRNA	Dbxref=GeneID:112533482	NA	NA	NA	NA
NC_052545.1	Gnomon	gene	13576796	13580001	.	+	.	gene-MCRIP2	Name=MCRIP2	protein_coding	Dbxref=CGNC:17,GeneID:425184	432	57.6566	80.1855	56.5188
NC_052545.1	Gnomon	gene	13581051	13615204	.	-	.	gene-ABCA3	Name=ABCA3	protein_coding	Dbxref=CGNC:1393,GeneID:416386	5169.55	21.0273	20.0735	20.8969
NC_052545.1	Gnomon	gene	13615414	13624494	.	+	.	gene-LOC121106808	Name=LOC121106808	protein_coding	Dbxref=CGNC:86689,GeneID:121106808	954	0	0	0
NC_052545.1	Gnomon	gene	13624948	13630557	.	-	.	gene-LOC121106812	Name=LOC121106812	protein_coding	Dbxref=CGNC:86693,GeneID:121106812	366	0	1.6101	0
NC_052545.1	Gnomon	gene	13630994	13643202	.	+	.	gene-LOC107054654	Name=LOC107054654	protein_coding	Dbxref=CGNC:77627,GeneID:107054654	954	0	0	0
NC_052545.1	Gnomon	gene	13640366	13645936	.	-	.	gene-LOC121106810	Name=LOC121106810	protein_coding	Dbxref=CGNC:86691,GeneID:121106810	525	0	0	0
NC_052545.1	Gnomon	gene	13646146	13652794	.	+	.	gene-LOC121106809	Name=LOC121106809	protein_coding	Dbxref=CGNC:86690,GeneID:121106809	883	0	0	0
NC_052545.1	Gnomon	gene	13655692	13661265	.	-	.	gene-LOC121106811	Name=LOC121106811	protein_coding	Dbxref=CGNC:86692,GeneID:121106811	387	0	0	0
NC_052545.1	Gnomon	gene	13661475	13668335	.	+	.	gene-LOC121106544	Name=LOC121106544	protein_coding	Dbxref=CGNC:86427,GeneID:121106544	877.5	0	0.241847	0
NC_052545.1	BestRefSeq	gene	13678825	13689759	.	-	.	gene-HN1L	Name=HN1L	protein_coding	Dbxref=CGNC:50339,GeneID:416763	567	13.9045	13.4704	8.23838
NC_052545.1	Gnomon	gene	13694181	13735308	.	-	.	gene-CRAMP1	Name=CRAMP1	protein_coding	Dbxref=CGNC:50338,GeneID:416762	3981	3.47188	4.02246	3.78406
NC_052545.1	BestRefSeq%2CGnomon	gene	13738658	13816288	.	+	.	gene-IFT140	Name=IFT140	protein_coding	Dbxref=CGNC:7082,GeneID:416758	4362	0.884282	1.30377	1.1186
NC_052545.1	Gnomon	gene	13768931	13797552	.	-	.	gene-TMEM204	Name=TMEM204	protein_coding	Dbxref=CGNC:7088,GeneID:416759	681	22.2207	22.861	27.5982
NC_052545.1	Gnomon	gene	13816140	13833106	.	-	.	gene-TELO2	Name=TELO2	protein_coding	Dbxref=CGNC:7065,GeneID:416757	2432.83	4.34708	4.65365	3.88862
NC_052545.1	Gnomon	gene	13833288	13843240	.	-	.	gene-RNPS1	Name=RNPS1	protein_coding	Dbxref=CGNC:7058,GeneID:416756	860.552	14.1563	9.8926	13.8642
NC_052545.1	Gnomon	gene	13847779	13882509	.	-	.	gene-LOC416755	Name=LOC416755	protein_coding	Dbxref=CGNC:50337,GeneID:416755	3195	2.79475	4.82672	2.97532
NC_052545.1	Gnomon	gene	13864895	13880323	.	+	.	gene-LOC112533456	Name=LOC112533456	lncRNA	Dbxref=CGNC:86103,GeneID:112533456	NA	NA	NA	NA
NC_052545.1	BestRefSeq%2CGnomon	gene	13890918	13898041	.	-	.	gene-AMDHD2	Name=AMDHD2	protein_coding	Dbxref=CGNC:7016,GeneID:416754	1230	12.444	12.757	10.396
NC_052545.1	BestRefSeq	gene	13904471	13915227	.	-	.	gene-ATP6V0C	Name=ATP6V0C	protein_coding	Dbxref=CGNC:7004,GeneID:416753	465	113.961	126.085	125.032
NC_052545.1	BestRefSeq%2CGnomon	gene	13921924	13949905	.	-	.	gene-TBC1D24	Name=TBC1D24	protein_coding	Dbxref=CGNC:63329,GeneID:100859828	1668	7.34749	7.80485	5.60838
NC_052545.1	Gnomon	gene	13990162	13998107	.	+	.	gene-LOC101750883	Name=LOC101750883	lncRNA	Dbxref=CGNC:70321,GeneID:101750883	NA	NA	NA	NA
NC_052545.1	BestRefSeq%2CGnomon	gene	14012372	14041451	.	-	.	gene-NTN3	Name=NTN3	protein_coding	Dbxref=CGNC:16557,GeneID:396387	1764	0.65825	0.219159	0.448936
NC_052545.1	BestRefSeq	gene	14059729	14060673	.	-	.	gene-NOG2	Name=NOG2	protein_coding	Dbxref=CGNC:53165,GeneID:427689	624	0	0	0
NC_052545.1	Gnomon	gene	14091937	14226138	.	-	.	gene-ANKFN1L	Name=ANKFN1L	protein_coding	Dbxref=CGNC:50336,GeneID:416752	3819	0.628332	0.76537	0.938385
NC_052545.1	BestRefSeq	gene	14123090	14123191	.	-	.	gene-MIR1588	Name=MIR1588	miRNA	Dbxref=CGNC:60588,GeneID:100315728,miRBase:MI0007315	NA	NA	NA	NA
NC_052545.1	BestRefSeq	gene	14226865	14233011	.	+	.	gene-C16orf59	Name=C16orf59	lncRNA	Dbxref=CGNC:6994,GeneID:416750	NA	NA	NA	NA
NC_052545.1	Gnomon	gene	14237508	14240615	.	+	.	gene-LOC121106815	Name=LOC121106815	protein_coding	Dbxref=CGNC:86696,GeneID:121106815	1236	3.09388	2.25962	4.5023
NC_052545.1	Gnomon	gene	14237508	14240615	.	+	.	gene-LOC770617	Name=LOC770617	protein_coding	Dbxref=CGNC:56161,GeneID:770617	372	11.7634	11.7556	9.75159
NC_052545.1	Gnomon	gene	14263458	14276171	.	+	.	gene-CCNF	Name=CCNF	protein_coding	Dbxref=CGNC:6992,GeneID:416749	2349	2.4174	2.01209	1.5654
NC_052545.1	Gnomon	gene	14276405	14284515	.	-	.	gene-VRK3	Name=VRK3	protein_coding	Dbxref=CGNC:14296,GeneID:770440	1362	7.88224	10.4976	6.87378
NC_052545.1	BestRefSeq	gene	14282908	14283009	.	-	.	gene-MIR1715	Name=MIR1715	miRNA	Dbxref=CGNC:60660,GeneID:100315800,miRBase:MI0007452	NA	NA	NA	NA
NC_052545.1	Gnomon	gene	14284584	14291823	.	+	.	gene-LOC107054657	Name=LOC107054657	lncRNA	Dbxref=CGNC:77630,GeneID:107054657	NA	NA	NA	NA
NC_052545.1	Gnomon	gene	14291669	14292835	.	-	.	gene-LOC121106816	Name=LOC121106816	lncRNA	Dbxref=CGNC:86697,GeneID:121106816	NA	NA	NA	NA
NC_052545.1	Gnomon	gene	14299091	14303977	.	+	.	gene-LOC124417195	Name=LOC124417195	lncRNA	Dbxref=GeneID:124417195	NA	NA	NA	NA
NC_052545.1	Gnomon	gene	14299477	14306815	.	-	.	gene-LOC121106817	Name=LOC121106817	protein_coding	Dbxref=CGNC:86698,GeneID:121106817	1053	0	0.254614	0
NC_052545.1	Gnomon	gene	14312254	14319592	.	-	.	gene-LOC107057021	Name=LOC107057021	protein_coding	Dbxref=CGNC:79971,GeneID:107057021	964.5	0	0	0
NC_052545.1	Gnomon	gene	14320157	14323177	.	+	.	gene-LOC124417192	Name=LOC124417192	protein_coding	Dbxref=GeneID:124417192	840	0	0	0
NC_052545.1	Gnomon	gene	14325018	14332359	.	-	.	gene-LOC121106821	Name=LOC121106821	protein_coding	Dbxref=CGNC:86702,GeneID:121106821	NA	NA	NA	NA
NC_052545.1	Gnomon	gene	14332919	14335939	.	+	.	gene-LOC121106823	Name=LOC121106823	protein_coding	Dbxref=CGNC:86704,GeneID:121106823	840	0	0	0
NC_052545.1	Gnomon	gene	14337465	14342285	.	+	.	gene-LOC124417196	Name=LOC124417196	lncRNA	Dbxref=GeneID:124417196	NA	NA	NA	NA
NC_052545.1	Gnomon	gene	14337784	14345123	.	-	.	gene-LOC121106820	Name=LOC121106820	protein_coding	Dbxref=CGNC:86701,GeneID:121106820	NA	NA	NA	NA
NC_052545.1	Gnomon	gene	14350537	14357872	.	-	.	gene-LOC121106819	Name=LOC121106819	protein_coding	Dbxref=CGNC:86700,GeneID:121106819	964.5	0	0	0
NC_052545.1	Gnomon	gene	14366435	14367232	.	+	.	gene-LOC121106826	Name=LOC121106826	lncRNA	Dbxref=CGNC:86707,GeneID:121106826	NA	NA	NA	NA
NC_052545.1	Gnomon	gene	14375528	14382851	.	-	.	gene-LOC121106818	Name=LOC121106818	protein_coding	Dbxref=CGNC:86699,GeneID:121106818	NA	NA	NA	NA
NC_052545.1	Gnomon	gene	14381998	14392785	.	+	.	gene-LOC121106761	Name=LOC121106761	protein_coding	Dbxref=CGNC:86642,GeneID:121106761	1311	0	0	0
NC_052545.1	Gnomon	gene	14388281	14389598	.	-	.	gene-LOC121106824	Name=LOC121106824	protein_coding	Dbxref=CGNC:86705,GeneID:121106824	396	0	0	0
NC_052545.1	Gnomon	gene	14389683	14393051	.	-	.	gene-LOC121106822	Name=LOC121106822	protein_coding	Dbxref=CGNC:86703,GeneID:121106822	543	0	1.20405	0
NC_052545.1	BestRefSeq	gene	14403987	14404046	.	-	.	gene-MIR7471	Name=MIR7471	miRNA	Dbxref=CGNC:71883,GeneID:102465739,miRBase:MI0024144	NA	NA	NA	NA
NC_052545.1	Gnomon	gene	14404176	14477568	.	+	.	gene-MAPK8IP3	Name=MAPK8IP3	protein_coding	Dbxref=CGNC:1245,GeneID:426986	3943.64	4.11374	5.03206	3.50118
NC_052545.1	BestRefSeq	gene	14479957	14481871	.	-	.	gene-MRPS34	Name=MRPS34	protein_coding	Dbxref=CGNC:1260,GeneID:426987	633	31.6951	32.7557	33.3306
NC_052545.1	BestRefSeq%2CGnomon	gene	14482620	14509156	.	+	.	gene-GLYR1	Name=GLYR1	protein_coding	Dbxref=CGNC:52955,GeneID:426988	1492.27	21.4909	23.2478	23.6374
NC_052545.1	Gnomon	gene	14509509	14521485	.	+	.	gene-ROGDI	Name=ROGDI	protein_coding	Dbxref=CGNC:1296,GeneID:426990	861	2.9784	5.51689	5.14992
NC_052545.1	BestRefSeq%2CGnomon	gene	14539188	14547457	.	-	.	gene-MCHR2	Name=MCHR2	protein_coding	Dbxref=CGNC:1319,GeneID:431416	1158.6	0	0	0
NC_052545.1	Gnomon	gene	14555992	14571214	.	-	.	gene-ACSM4	Name=ACSM4	protein_coding	Dbxref=CGNC:52956,GeneID:426991	1740	0.33408	0.222458	0.227854
NC_052545.1	Gnomon	gene	14571583	14589304	.	-	.	gene-ACSM5	Name=ACSM5	protein_coding	Dbxref=CGNC:66514,GeneID:426992	1743	12.1154	14.2106	21.0368
NC_052545.1	Gnomon	gene	14583691	14609805	.	+	.	gene-PDILT	Name=PDILT	protein_coding	Dbxref=CGNC:54239,GeneID:431417	1554	0	0	0
NC_052545.1	BestRefSeq	gene	14696493	14714868	.	+	.	gene-GPR139	Name=GPR139	protein_coding	Dbxref=CGNC:1434,GeneID:431418	1056	0.195034	0	0
NC_052545.1	Gnomon	gene	14775634	14791860	.	+	.	gene-GPRC5B	Name=GPRC5B	protein_coding	Dbxref=CGNC:1441,GeneID:101747453	1164	4.35872	3.6572	2.85729
NC_052545.1	Gnomon	gene	14782261	14836881	.	-	.	gene-IQCK	Name=IQCK	protein_coding	Dbxref=CGNC:24447,GeneID:426993	696	3.22613	1.17892	1.3255
NC_052545.1	Gnomon	gene	14836923	14847078	.	+	.	gene-KNOP1	Name=KNOP1	protein_coding	Dbxref=CGNC:52958,GeneID:426994	1848	1.56442	1.14589	0.853479
NC_052545.1	Gnomon	gene	14849964	14907842	.	-	.	gene-C16orf62	Name=C16orf62	protein_coding	Dbxref=CGNC:1511,GeneID:426995	2892	4.71929	4.19703	3.70047
NC_052545.1	Gnomon	gene	14911070	14921999	.	+	.	gene-LOC121106757	Name=LOC121106757	protein_coding	Dbxref=CGNC:86638,GeneID:121106757	811.5	0	0	0
NC_052545.1	Gnomon	gene	14924076	14928082	.	+	.	gene-LOC121106786	Name=LOC121106786	protein_coding	Dbxref=CGNC:86667,GeneID:121106786	1068	0	0	0
NC_052545.1	Gnomon	gene	14933122	14937402	.	+	.	gene-LOC121106785	Name=LOC121106785	protein_coding	Dbxref=CGNC:86666,GeneID:121106785	1065	0	0	0
NC_052545.1	Gnomon	gene	14942178	14946476	.	+	.	gene-LOC121106787	Name=LOC121106787	protein_coding	Dbxref=CGNC:86668,GeneID:121106787	1065	0	0	0
NC_052545.1	Gnomon	gene	14951218	14955515	.	+	.	gene-LOC121106784	Name=LOC121106784	protein_coding	Dbxref=CGNC:86665,GeneID:121106784	NA	NA	NA	NA
NC_052545.1	Gnomon	gene	14960275	14964105	.	+	.	gene-LOC121106788	Name=LOC121106788	protein_coding	Dbxref=CGNC:86669,GeneID:121106788	1090.5	0	0	0
NC_052545.1	Gnomon	gene	14976304	14980983	.	-	.	gene-LOC121106783	Name=LOC121106783	protein_coding	Dbxref=CGNC:86664,GeneID:121106783	1102.5	0	0	0
NC_052545.1	Gnomon	gene	14989683	14993721	.	-	.	gene-THUMPD1	Name=THUMPD1	protein_coding	Dbxref=CGNC:1523,GeneID:107049049	927	2.72681	3.85878	5.12562
NC_052545.1	Gnomon	gene	14997485	15007852	.	+	.	gene-ACSM3	Name=ACSM3	protein_coding	Dbxref=CGNC:1570,GeneID:426999	1731.42	14.1072	15.3786	10.1587
NC_052545.1	Gnomon	gene	15007850	15012801	.	-	.	gene-ERI2	Name=ERI2	protein_coding	Dbxref=CGNC:66515,GeneID:427000	2049	0.559685	0.559021	0.667791
NC_052545.1	BestRefSeq%2CGnomon	gene	15012859	15027489	.	+	.	gene-REXO5	Name=REXO5	protein_coding	Dbxref=CGNC:52961,GeneID:427001	1938	1.68398	1.87987	2.71799
NC_052545.1	Gnomon	gene	15029310	15051929	.	-	.	gene-DCUN1D3	Name=DCUN1D3	protein_coding	Dbxref=CGNC:1617,GeneID:427002	912	3.70691	4.86005	2.13807
NC_052545.1	BestRefSeq%2CGnomon	gene	15051942	15064232	.	+	.	gene-LYRM1	Name=LYRM1	protein_coding	Dbxref=CGNC:1620,GeneID:427003	395.68	17.749	18.893	28.9961
NC_052545.1	Gnomon	gene	15068641	15132871	.	-	.	gene-DNAH3	Name=DNAH3	protein_coding	Dbxref=CGNC:1677,GeneID:427004	12183	0.26549	0.206235	0.451859
NC_052545.1	Gnomon	gene	15135512	15140500	.	+	.	gene-TMEM159	Name=TMEM159	protein_coding	Dbxref=CGNC:52962,GeneID:427005	474	8.65075	7.56295	10.5955
NC_052545.1	BestRefSeq%2CGnomon	gene	15145549	15153351	.	-	.	gene-ZP2	Name=ZP2	protein_coding	Dbxref=CGNC:1731,GeneID:427006	2240.4	0	0	0
NC_052545.1	Gnomon	gene	15155183	15161086	.	+	.	gene-ANKS4B	Name=ANKS4B	protein_coding	Dbxref=CGNC:1743,GeneID:427007	1116	0.365947	0	0.187445
